order,subset,subset_str,target_index,target,ei_joint,ei_joint_raw,bias_correction,delta_K,null_mean,null_std,z,p_empirical
1,[28],28,41,component_42,0.0007582836812996684,0.0007582836812996684,0.00012214486198658392,0.0007582836812996684,,,,
1,[28],28,42,component_43,0.008486995939481103,0.008486995939481103,0.00012214486198658392,0.008486995939481103,,,,
1,[28],28,43,component_44,0.0015104240313757633,0.0015104240313757633,0.00012214486198658392,0.0015104240313757633,,,,
1,[28],28,44,component_45,0.00019488388066570927,0.00019488388066570927,0.00012214486198658392,0.00019488388066570927,,,,
1,[28],28,45,component_46,0.0006139227003637117,0.0006139227003637117,0.00012214486198658392,0.0006139227003637117,,,,
1,[28],28,46,component_47,0.0014991864583292222,0.0014991864583292222,0.00012214486198658392,0.0014991864583292222,,,,
1,[28],28,47,component_48,0.0009214715692837264,0.0009214715692837264,0.00012214486198658392,0.0009214715692837264,,,,
1,[28],28,48,component_49,0.005468729375179528,0.005468729375179528,0.00012214486198658392,0.005468729375179528,,,,
1,[28],28,49,component_50,0.0001355031207354841,0.0001355031207354841,0.00012214486198658392,0.0001355031207354841,,,,
1,[28],28,50,component_51,0.0,-3.9481931271367784e-05,0.00012214486198658392,0.0,,,,
1,[28],28,51,component_52,0.001510831141514995,0.001510831141514995,0.00012214486198658392,0.001510831141514995,,,,
1,[28],28,52,component_53,0.010849619620272602,0.010849619620272602,0.00012214486198658392,0.010849619620272602,,,,
1,[28],28,53,component_54,0.0009999187677524513,0.0009999187677524513,0.00012214486198658392,0.0009999187677524513,,,,
1,[28],28,54,component_55,0.0008321362763228824,0.0008321362763228824,0.00012214486198658392,0.0008321362763228824,,,,
1,[28],28,55,component_56,0.00016202948553309567,0.00016202948553309567,0.00012214486198658392,0.00016202948553309567,,,,
1,[28],28,56,component_57,0.0,-1.7624514825125638e-05,0.00012214486198658392,0.0,,,,
1,[28],28,57,component_58,0.007490906592442892,0.007490906592442892,0.00012214486198658392,0.007490906592442892,,,,
1,[28],28,58,component_59,0.0,-0.00012191847080835131,0.00012214486198658392,0.0,,,,
1,[28],28,59,component_60,0.007097641985301464,0.007097641985301464,0.00012214486198658392,0.007097641985301464,,,,
1,[29],29,0,component_01,0.0002511288462864419,0.0002511288462864419,0.00012214486198658392,0.0002511288462864419,,,,
1,[29],29,1,component_02,0.005864519084986787,0.005864519084986787,0.00012214486198658392,0.005864519084986787,,,,
1,[29],29,2,component_03,0.004027346539008861,0.004027346539008861,0.00012214486198658392,0.004027346539008861,,,,
1,[29],29,3,component_04,0.0,-1.6518771734091867e-06,0.00012214486198658392,0.0,,,,
1,[29],29,4,component_05,0.0001073513261178409,0.0001073513261178409,0.00012214486198658392,0.0001073513261178409,,,,
1,[29],29,5,component_06,0.0045281950089237815,0.0045281950089237815,0.00012214486198658392,0.0045281950089237815,,,,
1,[29],29,6,component_07,0.006784482578325004,0.006784482578325004,0.00012214486198658392,0.006784482578325004,,,,
1,[29],29,7,component_08,0.011427459381488089,0.011427459381488089,0.00012214486198658392,0.011427459381488089,,,,
1,[29],29,8,component_09,0.0018344684760011887,0.0018344684760011887,0.00012214486198658392,0.0018344684760011887,,,,
1,[29],29,9,component_10,0.0006256047045424653,0.0006256047045424653,0.00012214486198658392,0.0006256047045424653,,,,
1,[29],29,10,component_11,0.0007613828850541729,0.0007613828850541729,0.00012214486198658392,0.0007613828850541729,,,,
1,[29],29,11,component_12,0.03281723169236549,0.03281723169236549,0.00012214486198658392,0.03281723169236549,,,,
1,[29],29,12,component_13,0.0,-3.601011560560674e-05,0.00012214486198658392,0.0,,,,
1,[29],29,13,component_14,0.005178723062976668,0.005178723062976668,0.00012214486198658392,0.005178723062976668,,,,
1,[29],29,14,component_15,0.0,-5.6723671662079665e-05,0.00012214486198658392,0.0,,,,
1,[29],29,15,component_16,0.0019164230844525662,0.0019164230844525662,0.00012214486198658392,0.0019164230844525662,,,,
1,[29],29,16,component_17,0.006886554769275817,0.006886554769275817,0.00012214486198658392,0.006886554769275817,,,,
1,[29],29,17,component_18,6.5770598211104556e-06,6.5770598211104556e-06,0.00012214486198658392,6.5770598211104556e-06,,,,
1,[29],29,18,component_19,0.01126955873813169,0.01126955873813169,0.00012214486198658392,0.01126955873813169,,,,
1,[29],29,19,component_20,0.0019627769359533884,0.0019627769359533884,0.00012214486198658392,0.0019627769359533884,,,,
1,[29],29,20,component_21,0.0013489143780125979,0.0013489143780125979,0.00012214486198658392,0.0013489143780125979,,,,
1,[29],29,21,component_22,0.00013704653550746025,0.00013704653550746025,0.00012214486198658392,0.00013704653550746025,,,,
1,[29],29,22,component_23,0.0001036468912846874,0.0001036468912846874,0.00012214486198658392,0.0001036468912846874,,,,
1,[29],29,23,component_24,0.0004874946789353391,0.0004874946789353391,0.00012214486198658392,0.0004874946789353391,,,,
1,[29],29,24,component_25,0.0002517188322997637,0.0002517188322997637,0.00012214486198658392,0.0002517188322997637,,,,
1,[29],29,25,component_26,0.0017493352755975603,0.0017493352755975603,0.00012214486198658392,0.0017493352755975603,,,,
1,[29],29,26,component_27,0.0,-3.1008374044132214e-05,0.00012214486198658392,0.0,,,,
1,[29],29,27,component_28,0.00842360660604221,0.00842360660604221,0.00012214486198658392,0.00842360660604221,,,,
1,[29],29,28,component_29,0.0014101193998215388,0.0014101193998215388,0.00012214486198658392,0.0014101193998215388,,,,
1,[29],29,29,component_30,0.10547242397780623,0.10547242397780623,0.00012214486198658392,0.10547242397780623,,,,
1,[29],29,30,component_31,0.0,-8.19516341845273e-05,0.00012214486198658392,0.0,,,,
1,[29],29,31,component_32,0.00016168622198200368,0.00016168622198200368,0.00012214486198658392,0.00016168622198200368,,,,
1,[29],29,32,component_33,0.0,-6.831841266555135e-05,0.00012214486198658392,0.0,,,,
1,[29],29,33,component_34,0.0003863600175558013,0.0003863600175558013,0.00012214486198658392,0.0003863600175558013,,,,
1,[29],29,34,component_35,0.0007593809270466573,0.0007593809270466573,0.00012214486198658392,0.0007593809270466573,,,,
1,[29],29,35,component_36,0.000839810055807209,0.000839810055807209,0.00012214486198658392,0.000839810055807209,,,,
1,[29],29,36,component_37,0.008747721088223378,0.008747721088223378,0.00012214486198658392,0.008747721088223378,,,,
1,[29],29,37,component_38,0.016212982723126136,0.016212982723126136,0.00012214486198658392,0.016212982723126136,,,,
1,[29],29,38,component_39,0.007817244433675166,0.007817244433675166,0.00012214486198658392,0.007817244433675166,,,,
1,[29],29,39,component_40,1.7113091445013532e-05,1.7113091445013532e-05,0.00012214486198658392,1.7113091445013532e-05,,,,
1,[29],29,40,component_41,0.0005495350474209819,0.0005495350474209819,0.00012214486198658392,0.0005495350474209819,,,,
1,[29],29,41,component_42,0.0,-5.933711886028489e-05,0.00012214486198658392,0.0,,,,
1,[29],29,42,component_43,0.010837865763693926,0.010837865763693926,0.00012214486198658392,0.010837865763693926,,,,
1,[29],29,43,component_44,0.08749701997581516,0.08749701997581516,0.00012214486198658392,0.08749701997581516,,,,
1,[29],29,44,component_45,0.03143035924827038,0.03143035924827038,0.00012214486198658392,0.03143035924827038,,,,
1,[29],29,45,component_46,0.0022783510472062225,0.0022783510472062225,0.00012214486198658392,0.0022783510472062225,,,,
1,[29],29,46,component_47,0.002702627321514177,0.002702627321514177,0.00012214486198658392,0.002702627321514177,,,,
1,[29],29,47,component_48,0.0,-0.00011099594516180558,0.00012214486198658392,0.0,,,,
1,[29],29,48,component_49,0.0,-0.0001112849014158382,0.00012214486198658392,0.0,,,,
1,[29],29,49,component_50,0.0,-0.00011480730939496746,0.00012214486198658392,0.0,,,,
1,[29],29,50,component_51,0.00047003702958756376,0.00047003702958756376,0.00012214486198658392,0.00047003702958756376,,,,
1,[29],29,51,component_52,0.0,-9.544402883760527e-05,0.00012214486198658392,0.0,,,,
1,[29],29,52,component_53,0.0,-9.088868430509101e-05,0.00012214486198658392,0.0,,,,
1,[29],29,53,component_54,0.008490411069691622,0.008490411069691622,0.00012214486198658392,0.008490411069691622,,,,
1,[29],29,54,component_55,0.005482090198029116,0.005482090198029116,0.00012214486198658392,0.005482090198029116,,,,
1,[29],29,55,component_56,0.00406395973199906,0.00406395973199906,0.00012214486198658392,0.00406395973199906,,,,
1,[29],29,56,component_57,7.657032991051032e-05,7.657032991051032e-05,0.00012214486198658392,7.657032991051032e-05,,,,
1,[29],29,57,component_58,0.009879847569350847,0.009879847569350847,0.00012214486198658392,0.009879847569350847,,,,
1,[29],29,58,component_59,0.0006882535511211548,0.0006882535511211548,0.00012214486198658392,0.0006882535511211548,,,,
1,[29],29,59,component_60,0.012236653148944112,0.012236653148944112,0.00012214486198658392,0.012236653148944112,,,,
1,[30],30,0,component_01,0.0,-0.00012213087308057078,0.00012214486198658392,0.0,,,,
1,[30],30,1,component_02,0.001437896730697108,0.001437896730697108,0.00012214486198658392,0.001437896730697108,,,,
1,[30],30,2,component_03,0.0004447041866450822,0.0004447041866450822,0.00012214486198658392,0.0004447041866450822,,,,
1,[30],30,3,component_04,0.0008073887600098355,0.0008073887600098355,0.00012214486198658392,0.0008073887600098355,,,,
1,[30],30,4,component_05,0.00042825237707480135,0.00042825237707480135,0.00012214486198658392,0.00042825237707480135,,,,
1,[30],30,5,component_06,0.00019537158947418795,0.00019537158947418795,0.00012214486198658392,0.00019537158947418795,,,,
1,[30],30,6,component_07,0.0,-2.0358462592910697e-05,0.00012214486198658392,0.0,,,,
1,[30],30,7,component_08,0.00316336941600581,0.00316336941600581,0.00012214486198658392,0.00316336941600581,,,,
1,[30],30,8,component_09,0.00273687952400903,0.00273687952400903,0.00012214486198658392,0.00273687952400903,,,,
1,[30],30,9,component_10,0.0,-0.00012139412434503458,0.00012214486198658392,0.0,,,,
1,[30],30,10,component_11,0.0,-0.0001217314555719862,0.00012214486198658392,0.0,,,,
1,[30],30,11,component_12,0.0002643169016435334,0.0002643169016435334,0.00012214486198658392,0.0002643169016435334,,,,
1,[30],30,12,component_13,0.00018099817123498266,0.00018099817123498266,0.00012214486198658392,0.00018099817123498266,,,,
1,[30],30,13,component_14,1.9401335616683343e-05,1.9401335616683343e-05,0.00012214486198658392,1.9401335616683343e-05,,,,
1,[30],30,14,component_15,0.0010480064161850992,0.0010480064161850992,0.00012214486198658392,0.0010480064161850992,,,,
1,[30],30,15,component_16,0.0004791083982418291,0.0004791083982418291,0.00012214486198658392,0.0004791083982418291,,,,
1,[30],30,16,component_17,0.0007711429312560406,0.0007711429312560406,0.00012214486198658392,0.0007711429312560406,,,,
1,[30],30,17,component_18,0.0,-5.950925117227421e-05,0.00012214486198658392,0.0,,,,
1,[30],30,18,component_19,0.005060144271468635,0.005060144271468635,0.00012214486198658392,0.005060144271468635,,,,
1,[30],30,19,component_20,0.0010198995408360594,0.0010198995408360594,0.00012214486198658392,0.0010198995408360594,,,,
1,[30],30,20,component_21,1.1383578740886008e-05,1.1383578740886008e-05,0.00012214486198658392,1.1383578740886008e-05,,,,
1,[30],30,21,component_22,0.0012794414790710206,0.0012794414790710206,0.00012214486198658392,0.0012794414790710206,,,,
1,[30],30,22,component_23,5.651727602933691e-05,5.651727602933691e-05,0.00012214486198658392,5.651727602933691e-05,,,,
1,[30],30,23,component_24,0.0011639225024373868,0.0011639225024373868,0.00012214486198658392,0.0011639225024373868,,,,
1,[30],30,24,component_25,0.0017736967194081899,0.0017736967194081899,0.00012214486198658392,0.0017736967194081899,,,,
1,[30],30,25,component_26,0.0005948153259650274,0.0005948153259650274,0.00012214486198658392,0.0005948153259650274,,,,
1,[30],30,26,component_27,2.96701531719734e-05,2.96701531719734e-05,0.00012214486198658392,2.96701531719734e-05,,,,
1,[30],30,27,component_28,0.001022348245833122,0.001022348245833122,0.00012214486198658392,0.001022348245833122,,,,
1,[30],30,28,component_29,0.0010276763798703456,0.0010276763798703456,0.00012214486198658392,0.0010276763798703456,,,,
1,[30],30,29,component_30,9.653575014382094e-06,9.653575014382094e-06,0.00012214486198658392,9.653575014382094e-06,,,,
1,[30],30,30,component_31,0.17840468709949397,0.17840468709949397,0.00012214486198658392,0.17840468709949397,,,,
1,[30],30,31,component_32,0.0017445338542288712,0.0017445338542288712,0.00012214486198658392,0.0017445338542288712,,,,
1,[30],30,32,component_33,0.0012129025908544388,0.0012129025908544388,0.00012214486198658392,0.0012129025908544388,,,,
1,[30],30,33,component_34,0.0036281681236486974,0.0036281681236486974,0.00012214486198658392,0.0036281681236486974,,,,
1,[30],30,34,component_35,0.0009441676197396396,0.0009441676197396396,0.00012214486198658392,0.0009441676197396396,,,,
1,[30],30,35,component_36,0.0035347327286037906,0.0035347327286037906,0.00012214486198658392,0.0035347327286037906,,,,
1,[30],30,36,component_37,0.0001156796350387252,0.0001156796350387252,0.00012214486198658392,0.0001156796350387252,,,,
1,[30],30,37,component_38,0.00035886529606104394,0.00035886529606104394,0.00012214486198658392,0.00035886529606104394,,,,
1,[30],30,38,component_39,0.0003233251179883434,0.0003233251179883434,0.00012214486198658392,0.0003233251179883434,,,,
1,[30],30,39,component_40,0.006598239762732628,0.006598239762732628,0.00012214486198658392,0.006598239762732628,,,,
1,[30],30,40,component_41,0.02773090745970874,0.02773090745970874,0.00012214486198658392,0.02773090745970874,,,,
1,[30],30,41,component_42,0.003049644580188705,0.003049644580188705,0.00012214486198658392,0.003049644580188705,,,,
1,[30],30,42,component_43,0.0007953768221567746,0.0007953768221567746,0.00012214486198658392,0.0007953768221567746,,,,
1,[30],30,43,component_44,0.0003431132796894666,0.0003431132796894666,0.00012214486198658392,0.0003431132796894666,,,,
1,[30],30,44,component_45,0.0004935657185191466,0.0004935657185191466,0.00012214486198658392,0.0004935657185191466,,,,
1,[30],30,45,component_46,0.0015985708125460505,0.0015985708125460505,0.00012214486198658392,0.0015985708125460505,,,,
1,[30],30,46,component_47,0.0,-1.9967048419682184e-05,0.00012214486198658392,0.0,,,,
1,[30],30,47,component_48,0.004339451139539041,0.004339451139539041,0.00012214486198658392,0.004339451139539041,,,,
1,[30],30,48,component_49,0.002676755264405767,0.002676755264405767,0.00012214486198658392,0.002676755264405767,,,,
1,[30],30,49,component_50,0.00037626333009419357,0.00037626333009419357,0.00012214486198658392,0.00037626333009419357,,,,
1,[30],30,50,component_51,1.9973302768107033e-06,1.9973302768107033e-06,0.00012214486198658392,1.9973302768107033e-06,,,,
1,[30],30,51,component_52,0.00111961193463068,0.00111961193463068,0.00012214486198658392,0.00111961193463068,,,,
1,[30],30,52,component_53,0.0,-9.843938383838482e-05,0.00012214486198658392,0.0,,,,
1,[30],30,53,component_54,3.168167392459534e-05,3.168167392459534e-05,0.00012214486198658392,3.168167392459534e-05,,,,
1,[30],30,54,component_55,0.0053136630608775146,0.0053136630608775146,0.00012214486198658392,0.0053136630608775146,,,,
1,[30],30,55,component_56,0.002362549894093349,0.002362549894093349,0.00012214486198658392,0.002362549894093349,,,,
1,[30],30,56,component_57,0.004764971055711233,0.004764971055711233,0.00012214486198658392,0.004764971055711233,,,,
1,[30],30,57,component_58,0.00028983457331484643,0.00028983457331484643,0.00012214486198658392,0.00028983457331484643,,,,
1,[30],30,58,component_59,0.006644793506809186,0.006644793506809186,0.00012214486198658392,0.006644793506809186,,,,
1,[30],30,59,component_60,0.000831036119876809,0.000831036119876809,0.00012214486198658392,0.000831036119876809,,,,
1,[31],31,0,component_01,0.0016057932710893535,0.0016057932710893535,0.00012214486198658392,0.0016057932710893535,,,,
1,[31],31,1,component_02,0.0013532662818380261,0.0013532662818380261,0.00012214486198658392,0.0013532662818380261,,,,
1,[31],31,2,component_03,0.0008252497314388408,0.0008252497314388408,0.00012214486198658392,0.0008252497314388408,,,,
1,[31],31,3,component_04,0.0010962141600004863,0.0010962141600004863,0.00012214486198658392,0.0010962141600004863,,,,
1,[31],31,4,component_05,0.0011862201411049706,0.0011862201411049706,0.00012214486198658392,0.0011862201411049706,,,,
1,[31],31,5,component_06,0.003153643753048742,0.003153643753048742,0.00012214486198658392,0.003153643753048742,,,,
1,[31],31,6,component_07,0.0011766682908777371,0.0011766682908777371,0.00012214486198658392,0.0011766682908777371,,,,
1,[31],31,7,component_08,0.00013452106324220427,0.00013452106324220427,0.00012214486198658392,0.00013452106324220427,,,,
1,[31],31,8,component_09,0.0015004118789402408,0.0015004118789402408,0.00012214486198658392,0.0015004118789402408,,,,
1,[31],31,9,component_10,0.00021996987465114243,0.00021996987465114243,0.00012214486198658392,0.00021996987465114243,,,,
1,[31],31,10,component_11,0.0019473919977002897,0.0019473919977002897,0.00012214486198658392,0.0019473919977002897,,,,
1,[31],31,11,component_12,0.0022304557267992997,0.0022304557267992997,0.00012214486198658392,0.0022304557267992997,,,,
1,[31],31,12,component_13,0.003594987851279651,0.003594987851279651,0.00012214486198658392,0.003594987851279651,,,,
1,[31],31,13,component_14,0.00856858685327678,0.00856858685327678,0.00012214486198658392,0.00856858685327678,,,,
1,[31],31,14,component_15,0.0,-0.00010905452413598372,0.00012214486198658392,0.0,,,,
1,[31],31,15,component_16,1.2218533147027595e-05,1.2218533147027595e-05,0.00012214486198658392,1.2218533147027595e-05,,,,
1,[31],31,16,component_17,0.004007078995886102,0.004007078995886102,0.00012214486198658392,0.004007078995886102,,,,
1,[31],31,17,component_18,0.001527694870312809,0.001527694870312809,0.00012214486198658392,0.001527694870312809,,,,
1,[31],31,18,component_19,0.0020200956830306815,0.0020200956830306815,0.00012214486198658392,0.0020200956830306815,,,,
1,[31],31,19,component_20,0.0,-1.4859799835323449e-05,0.00012214486198658392,0.0,,,,
1,[31],31,20,component_21,8.014504194138743e-05,8.014504194138743e-05,0.00012214486198658392,8.014504194138743e-05,,,,
1,[31],31,21,component_22,0.0005805966416254252,0.0005805966416254252,0.00012214486198658392,0.0005805966416254252,,,,
1,[31],31,22,component_23,0.0002183047292854365,0.0002183047292854365,0.00012214486198658392,0.0002183047292854365,,,,
1,[31],31,23,component_24,0.0,-0.00010650407753335533,0.00012214486198658392,0.0,,,,
1,[31],31,24,component_25,0.00010171231221881968,0.00010171231221881968,0.00012214486198658392,0.00010171231221881968,,,,
1,[31],31,25,component_26,0.0004043078896930346,0.0004043078896930346,0.00012214486198658392,0.0004043078896930346,,,,
1,[31],31,26,component_27,0.0009961996931840563,0.0009961996931840563,0.00012214486198658392,0.0009961996931840563,,,,
1,[31],31,27,component_28,0.0018849002169987724,0.0018849002169987724,0.00012214486198658392,0.0018849002169987724,,,,
1,[31],31,28,component_29,0.0003717483953247441,0.0003717483953247441,0.00012214486198658392,0.0003717483953247441,,,,
1,[31],31,29,component_30,0.0,-0.00010696910875419239,0.00012214486198658392,0.0,,,,
1,[31],31,30,component_31,0.0009416343075453281,0.0009416343075453281,0.00012214486198658392,0.0009416343075453281,,,,
1,[31],31,31,component_32,0.18397058358536683,0.18397058358536683,0.00012214486198658392,0.18397058358536683,,,,
1,[31],31,32,component_33,0.010094105662019216,0.010094105662019216,0.00012214486198658392,0.010094105662019216,,,,
1,[31],31,33,component_34,0.0005749495326330244,0.0005749495326330244,0.00012214486198658392,0.0005749495326330244,,,,
1,[31],31,34,component_35,0.0,-1.9628900709767888e-05,0.00012214486198658392,0.0,,,,
1,[31],31,35,component_36,0.00479593498514672,0.00479593498514672,0.00012214486198658392,0.00479593498514672,,,,
1,[31],31,36,component_37,0.0011701948674747423,0.0011701948674747423,0.00012214486198658392,0.0011701948674747423,,,,
1,[31],31,37,component_38,0.00021782602188103739,0.00021782602188103739,0.00012214486198658392,0.00021782602188103739,,,,
1,[31],31,38,component_39,0.0010415460298306657,0.0010415460298306657,0.00012214486198658392,0.0010415460298306657,,,,
1,[31],31,39,component_40,0.0007027422108396653,0.0007027422108396653,0.00012214486198658392,0.0007027422108396653,,,,
1,[31],31,40,component_41,6.898491849609297e-05,6.898491849609297e-05,0.00012214486198658392,6.898491849609297e-05,,,,
1,[31],31,41,component_42,0.003084796236187385,0.003084796236187385,0.00012214486198658392,0.003084796236187385,,,,
1,[31],31,42,component_43,0.005296919225539596,0.005296919225539596,0.00012214486198658392,0.005296919225539596,,,,
1,[31],31,43,component_44,0.004685946534605849,0.004685946534605849,0.00012214486198658392,0.004685946534605849,,,,
1,[31],31,44,component_45,0.012916533537775146,0.012916533537775146,0.00012214486198658392,0.012916533537775146,,,,
1,[31],31,45,component_46,0.00033255517741589144,0.00033255517741589144,0.00012214486198658392,0.00033255517741589144,,,,
1,[31],31,46,component_47,0.0024276067476366884,0.0024276067476366884,0.00012214486198658392,0.0024276067476366884,,,,
1,[31],31,47,component_48,0.0003725874484693646,0.0003725874484693646,0.00012214486198658392,0.0003725874484693646,,,,
1,[31],31,48,component_49,0.005382116471087018,0.005382116471087018,0.00012214486198658392,0.005382116471087018,,,,
1,[31],31,49,component_50,0.00045783043293955747,0.00045783043293955747,0.00012214486198658392,0.00045783043293955747,,,,
1,[31],31,50,component_51,0.0,-0.00010384855328341079,0.00012214486198658392,0.0,,,,
1,[31],31,51,component_52,0.01792194213245094,0.01792194213245094,0.00012214486198658392,0.01792194213245094,,,,
1,[31],31,52,component_53,6.245964989143524e-05,6.245964989143524e-05,0.00012214486198658392,6.245964989143524e-05,,,,
1,[31],31,53,component_54,0.0,-0.00012213464425768353,0.00012214486198658392,0.0,,,,
1,[31],31,54,component_55,0.0,-7.56900076057344e-05,0.00012214486198658392,0.0,,,,
1,[31],31,55,component_56,0.0011036068255661886,0.0011036068255661886,0.00012214486198658392,0.0011036068255661886,,,,
1,[31],31,56,component_57,0.006477995229034429,0.006477995229034429,0.00012214486198658392,0.006477995229034429,,,,
1,[31],31,57,component_58,0.0021757799436774097,0.0021757799436774097,0.00012214486198658392,0.0021757799436774097,,,,
1,[31],31,58,component_59,0.0005306295691367733,0.0005306295691367733,0.00012214486198658392,0.0005306295691367733,,,,
1,[31],31,59,component_60,0.0,-0.00011903905941683469,0.00012214486198658392,0.0,,,,
1,[32],32,0,component_01,0.00047197789009970905,0.00047197789009970905,0.00012214486198658392,0.00047197789009970905,,,,
1,[32],32,1,component_02,0.0,-9.727305113435355e-05,0.00012214486198658392,0.0,,,,
1,[32],32,2,component_03,3.9350569287594205e-05,3.9350569287594205e-05,0.00012214486198658392,3.9350569287594205e-05,,,,
1,[32],32,3,component_04,0.0008157042429621072,0.0008157042429621072,0.00012214486198658392,0.0008157042429621072,,,,
1,[32],32,4,component_05,0.0003441449966074447,0.0003441449966074447,0.00012214486198658392,0.0003441449966074447,,,,
1,[32],32,5,component_06,0.0,-0.00010953364916955864,0.00012214486198658392,0.0,,,,
1,[32],32,6,component_07,0.0,-9.463547821407118e-05,0.00012214486198658392,0.0,,,,
1,[32],32,7,component_08,0.00025461766236701465,0.00025461766236701465,0.00012214486198658392,0.00025461766236701465,,,,
1,[32],32,8,component_09,0.0014430644433107917,0.0014430644433107917,0.00012214486198658392,0.0014430644433107917,,,,
1,[32],32,9,component_10,6.74701646290795e-05,6.74701646290795e-05,0.00012214486198658392,6.74701646290795e-05,,,,
1,[32],32,10,component_11,0.0012919260524768875,0.0012919260524768875,0.00012214486198658392,0.0012919260524768875,,,,
1,[32],32,11,component_12,0.012491690961945068,0.012491690961945068,0.00012214486198658392,0.012491690961945068,,,,
1,[32],32,12,component_13,0.0,-0.00012213558119751123,0.00012214486198658392,0.0,,,,
1,[32],32,13,component_14,2.7830953311492175e-05,2.7830953311492175e-05,0.00012214486198658392,2.7830953311492175e-05,,,,
1,[32],32,14,component_15,0.0029070567437384587,0.0029070567437384587,0.00012214486198658392,0.0029070567437384587,,,,
1,[32],32,15,component_16,0.0002762887720690291,0.0002762887720690291,0.00012214486198658392,0.0002762887720690291,,,,
1,[32],32,16,component_17,0.01862853845417703,0.01862853845417703,0.00012214486198658392,0.01862853845417703,,,,
1,[32],32,17,component_18,0.00025618526259736467,0.00025618526259736467,0.00012214486198658392,0.00025618526259736467,,,,
1,[32],32,18,component_19,0.02009666957327146,0.02009666957327146,0.00012214486198658392,0.02009666957327146,,,,
1,[32],32,19,component_20,0.025042954348737097,0.025042954348737097,0.00012214486198658392,0.025042954348737097,,,,
1,[32],32,20,component_21,0.001150381933309012,0.001150381933309012,0.00012214486198658392,0.001150381933309012,,,,
1,[32],32,21,component_22,0.011354950740974569,0.011354950740974569,0.00012214486198658392,0.011354950740974569,,,,
1,[32],32,22,component_23,0.0,-2.1312800411641834e-05,0.00012214486198658392,0.0,,,,
1,[32],32,23,component_24,0.0,-3.916539574023764e-05,0.00012214486198658392,0.0,,,,
1,[32],32,24,component_25,0.0043198534287307,0.0043198534287307,0.00012214486198658392,0.0043198534287307,,,,
1,[32],32,25,component_26,0.0008293926209861993,0.0008293926209861993,0.00012214486198658392,0.0008293926209861993,,,,
1,[32],32,26,component_27,0.009809429257948563,0.009809429257948563,0.00012214486198658392,0.009809429257948563,,,,
1,[32],32,27,component_28,0.01885826403120041,0.01885826403120041,0.00012214486198658392,0.01885826403120041,,,,
1,[32],32,28,component_29,0.0005145905021166759,0.0005145905021166759,0.00012214486198658392,0.0005145905021166759,,,,
1,[32],32,29,component_30,0.0009616916834899168,0.0009616916834899168,0.00012214486198658392,0.0009616916834899168,,,,
1,[32],32,30,component_31,0.0,-0.00012214485106125606,0.00012214486198658392,0.0,,,,
1,[32],32,31,component_32,0.0022109217846937156,0.0022109217846937156,0.00012214486198658392,0.0022109217846937156,,,,
1,[32],32,32,component_33,0.1599597754043523,0.1599597754043523,0.00012214486198658392,0.1599597754043523,,,,
1,[32],32,33,component_34,0.0001070322787312911,0.0001070322787312911,0.00012214486198658392,0.0001070322787312911,,,,
1,[32],32,34,component_35,0.0023646930308546437,0.0023646930308546437,0.00012214486198658392,0.0023646930308546437,,,,
1,[32],32,35,component_36,0.0005384487235490275,0.0005384487235490275,0.00012214486198658392,0.0005384487235490275,,,,
1,[32],32,36,component_37,0.02676710491910253,0.02676710491910253,0.00012214486198658392,0.02676710491910253,,,,
1,[32],32,37,component_38,0.0005410607473096685,0.0005410607473096685,0.00012214486198658392,0.0005410607473096685,,,,
1,[32],32,38,component_39,0.0,-7.125521073719857e-05,0.00012214486198658392,0.0,,,,
1,[32],32,39,component_40,0.00048395427104881136,0.00048395427104881136,0.00012214486198658392,0.00048395427104881136,,,,
1,[32],32,40,component_41,0.0007317831514316367,0.0007317831514316367,0.00012214486198658392,0.0007317831514316367,,,,
1,[32],32,41,component_42,0.0,-0.00010246025374601231,0.00012214486198658392,0.0,,,,
1,[32],32,42,component_43,0.022838116078633224,0.022838116078633224,0.00012214486198658392,0.022838116078633224,,,,
1,[32],32,43,component_44,0.022426075962012675,0.022426075962012675,0.00012214486198658392,0.022426075962012675,,,,
1,[32],32,44,component_45,0.002395854859807165,0.002395854859807165,0.00012214486198658392,0.002395854859807165,,,,
1,[32],32,45,component_46,0.00037011365842961176,0.00037011365842961176,0.00012214486198658392,0.00037011365842961176,,,,
1,[32],32,46,component_47,0.0008783721703611948,0.0008783721703611948,0.00012214486198658392,0.0008783721703611948,,,,
1,[32],32,47,component_48,0.0,-0.0001165776282454059,0.00012214486198658392,0.0,,,,
1,[32],32,48,component_49,0.0,-7.974522404972538e-05,0.00012214486198658392,0.0,,,,
1,[32],32,49,component_50,0.000401334417077813,0.000401334417077813,0.00012214486198658392,0.000401334417077813,,,,
1,[32],32,50,component_51,0.0,-0.00011968421385991272,0.00012214486198658392,0.0,,,,
1,[32],32,51,component_52,0.005769557057731736,0.005769557057731736,0.00012214486198658392,0.005769557057731736,,,,
1,[32],32,52,component_53,0.0011767357859408726,0.0011767357859408726,0.00012214486198658392,0.0011767357859408726,,,,
1,[32],32,53,component_54,0.0008061652157707556,0.0008061652157707556,0.00012214486198658392,0.0008061652157707556,,,,
1,[32],32,54,component_55,0.00032125299748146684,0.00032125299748146684,0.00012214486198658392,0.00032125299748146684,,,,
