source,target,source_index,target_index,ei
component_08,component_35,7,34,0.05365219540891797
component_34,component_56,33,55,0.05328554752390158
component_30,component_45,29,44,0.053269717207416356
component_18,component_24,17,23,0.05325419984944446
component_06,component_52,5,51,0.05312992104468428
component_44,component_07,43,6,0.05213808994047309
component_15,component_03,14,2,0.05154352907559501
component_07,component_50,6,49,0.05128412270088756
component_25,component_34,24,33,0.050349239704720716
component_19,component_30,18,29,0.050036919185409534
component_46,component_23,45,22,0.04853550324006495
component_33,component_37,32,36,0.04844165353377594
component_14,component_17,13,16,0.047023857529474355
component_13,component_50,12,49,0.04697139833233788
component_09,component_36,8,35,0.04630334801459046
component_18,component_23,17,22,0.04621434589867324
component_01,component_02,0,1,0.04607405991852964
component_08,component_27,7,26,0.045936309499031935
component_10,component_39,9,38,0.045901975838534614
component_19,component_57,18,56,0.045354741523933484
component_14,component_03,13,2,0.045319832488269096
component_48,component_11,47,10,0.04488912243617449
component_33,component_43,32,42,0.04481371159651637
component_13,component_18,12,17,0.044249221991091936
component_01,component_58,0,57,0.043787207799229844
component_44,component_43,43,42,0.04360967524058301
component_27,component_33,26,32,0.04295790762774221
component_25,component_02,24,1,0.04288989384764674
component_31,component_41,30,40,0.042584209887373436
component_11,component_34,10,33,0.0417919476103874
component_37,component_43,36,42,0.04174659858642693
component_19,component_08,18,7,0.040909414297868096
component_03,component_57,2,56,0.040827588479315224
component_19,component_42,18,41,0.04073800288463847
component_12,component_44,11,43,0.03997918111762777
component_54,component_36,53,35,0.0398550958645405
component_33,component_20,32,19,0.03938455614227099
component_15,component_07,14,6,0.03933801781605739
component_23,component_10,22,9,0.03918364306412636
component_15,component_02,14,1,0.03908340024397727
component_33,component_44,32,43,0.03868870049395223
component_15,component_23,14,22,0.038537482835445225
component_57,component_58,56,57,0.037961356734637075
component_26,component_42,25,41,0.037939395900898454
component_03,component_55,2,54,0.037695689265704324
component_36,component_09,35,8,0.03719226474681392
component_22,component_28,21,27,0.03717472209975625
component_26,component_56,25,55,0.03656069296944464
component_33,component_19,32,18,0.03644544655832904
component_16,component_36,15,35,0.036185280551153554
component_07,component_20,6,19,0.03588437458669347
component_25,component_08,24,7,0.03587821761400267
component_01,component_55,0,54,0.03563837895041999
component_45,component_38,44,37,0.03563278250373081
component_05,component_31,4,30,0.03533536255798886
component_26,component_36,25,35,0.03515456470379963
component_33,component_17,32,16,0.03505833559542282
component_50,component_35,49,34,0.03498544861974118
component_08,component_20,7,19,0.03454847427795471
component_36,component_41,35,40,0.03447929408203798
component_33,component_28,32,27,0.03445669891376202
component_07,component_35,6,34,0.03441797764667953
component_60,component_51,59,50,0.03437745555905325
component_16,component_60,15,59,0.03406817826424602
component_54,component_47,53,46,0.03401347529972387
component_15,component_26,14,25,0.03360818671960475
component_28,component_38,27,37,0.03358509504052076
component_25,component_13,24,12,0.0333958191473549
component_29,component_07,28,6,0.033356277496063846
component_01,component_57,0,56,0.033240636144269864
component_16,component_10,15,9,0.032847421451565495
component_40,component_57,39,56,0.03263555499486159
component_08,component_59,7,58,0.03261878641983129
component_52,component_22,51,21,0.03256352654805461
component_06,component_14,5,13,0.03246436112936646
component_02,component_08,1,7,0.03244160017604214
component_17,component_58,16,57,0.03241466522843783
component_36,component_26,35,25,0.032366295267536316
component_02,component_38,1,37,0.03233272905776996
component_04,component_30,3,29,0.032158048101975645
component_04,component_57,3,56,0.03214740326157761
component_59,component_27,58,26,0.032039603877717315
component_18,component_51,17,50,0.03199613470070872
component_05,component_24,4,23,0.03198701009216576
component_17,component_32,16,31,0.03194031239327533
component_01,component_22,0,21,0.03192844304767917
component_19,component_34,18,33,0.03191260481501068
component_05,component_15,4,14,0.03186111525300728
component_01,component_50,0,49,0.03184901500031767
component_17,component_33,16,32,0.031610954189877916
component_32,component_52,31,51,0.03159862170104333
component_10,component_23,9,22,0.031513077476272855
component_19,component_28,18,27,0.03150758709344004
component_39,component_47,38,46,0.03145894953222417
component_17,component_44,16,43,0.03142503211239989
component_38,component_37,37,36,0.03138782454475875
component_10,component_06,9,5,0.03129516759415285
component_54,component_37,53,36,0.031286928343059905
component_51,component_05,50,4,0.031148407444620663
component_28,component_37,27,36,0.031039461150517145
component_19,component_59,18,58,0.031001544728420427
component_40,component_26,39,25,0.030930284709157263
component_01,component_36,0,35,0.0307903250704471
component_57,component_23,56,22,0.030589156904987647
component_34,component_40,33,39,0.030561494284733648
component_10,component_41,9,40,0.030514981212224512
component_47,component_21,46,20,0.03048133584334689
component_27,component_06,26,5,0.030468727661895123
component_14,component_20,13,19,0.030431642510528434
component_14,component_22,13,21,0.03019847871091219
component_18,component_34,17,33,0.030173808659657908
component_40,component_15,39,14,0.030035462056729578
component_38,component_40,37,39,0.02983448559628421
component_25,component_07,24,6,0.02981926840039062
component_52,component_27,51,26,0.029744257342450453
component_30,component_38,29,37,0.029532770704137512
component_57,component_49,56,48,0.02952440234495679
component_02,component_59,1,58,0.029388880357857694
component_52,component_06,51,5,0.029278709232203326
component_08,component_48,7,47,0.029240775023318122
component_19,component_58,18,57,0.029023178821818263
component_25,component_18,24,17,0.028998695408311015
component_28,component_56,27,55,0.028779545685378327
component_08,component_29,7,28,0.028768235153824318
component_15,component_01,14,0,0.02874599780956455
component_15,component_60,14,59,0.028710487297418652
component_07,component_59,6,58,0.028698205123279585
component_47,component_11,46,10,0.02868796855324085
component_16,component_35,15,34,0.028665917389590234
component_25,component_01,24,0,0.02860847545783285
component_36,component_21,35,20,0.028568203483205323
component_45,component_55,44,54,0.02850972967551746
component_38,component_48,37,47,0.028468143446469973
component_18,component_15,17,14,0.028144560114175654
component_29,component_08,28,7,0.028041048841021876
component_47,component_13,46,12,0.02791021143683503
component_36,component_01,35,0,0.027865214971463548
component_09,component_47,8,46,0.027840279098815923
component_23,component_34,22,33,0.02776310102179691
component_22,component_32,21,31,0.0277571274394508
component_15,component_40,14,39,0.027672830975754792
component_38,component_08,37,7,0.027518664723207742
component_18,component_25,17,24,0.027385206456080446
component_25,component_03,24,2,0.027369149243952506
component_44,component_02,43,1,0.02719989812841117
component_05,component_40,4,39,0.027118819394374327
component_06,component_59,5,58,0.026987279299164335
component_13,component_21,12,20,0.026961099735672178
component_40,component_36,39,35,0.02695180552751797
component_30,component_58,29,57,0.026950169070851793
component_03,component_05,2,4,0.026934012280683373
component_01,component_42,0,41,0.02680571161860179
component_16,component_20,15,19,0.026571962065941257
component_11,component_47,10,46,0.026513167355820766
component_06,component_16,5,15,0.026468616792224342
component_25,component_11,24,10,0.026417433776284138
component_58,component_35,57,34,0.02636293070546536
component_28,component_45,27,44,0.026269466359166938
component_35,component_48,34,47,0.02621953434103297
component_38,component_09,37,8,0.02617921712033411
component_10,component_31,9,30,0.02609507886217255
component_17,component_37,16,36,0.026079664374736744
component_14,component_04,13,3,0.026071544752811704
component_44,component_42,43,41,0.025833119565561447
component_24,component_46,23,45,0.025795340385773358
component_02,component_28,1,27,0.0257735312836882
component_01,component_37,0,36,0.025765940445558577
component_54,component_26,53,25,0.025708367779423646
component_36,component_48,35,47,0.025695968390288204
component_03,component_20,2,19,0.025640012966892556
component_54,component_12,53,11,0.02559344892878812
component_56,component_23,55,22,0.025571981039981928
component_44,component_27,43,26,0.02551441009085975
component_36,component_16,35,15,0.025509604522856222
component_28,component_27,27,26,0.025456695679693997
component_33,component_12,32,11,0.025401538776664623
component_18,component_46,17,45,0.025374972773543725
component_34,component_50,33,49,0.025356178574109656
component_03,component_42,2,41,0.02528184885725082
component_26,component_18,25,17,0.02523013292673415
component_50,component_52,49,51,0.025159407889833396
component_28,component_54,27,53,0.02499849715775193
component_41,component_32,40,31,0.024994207900612686
component_35,component_52,34,51,0.024979044976174425
component_46,component_50,45,49,0.02477334243981133
component_16,component_39,15,38,0.024730416957797985
component_59,component_30,58,29,0.024635924597014025
component_42,component_52,41,51,0.02456710662314876
component_22,component_52,21,51,0.02454125349108338
component_32,component_45,31,44,0.024533548776658698
component_46,component_48,45,47,0.024521837241494815
component_06,component_27,5,26,0.024508595813522938
component_58,component_33,57,32,0.024482604992021262
component_52,component_41,51,40,0.02447175823505976
component_53,component_39,52,38,0.02442418827626991
component_02,component_51,1,50,0.02426850544985859
component_30,component_19,29,18,0.024218301637214168
component_01,component_54,0,53,0.024217894515004
component_17,component_12,16,11,0.02412702814467682
component_36,component_46,35,45,0.02412684718989988
component_33,component_22,32,21,0.024117404356521988
component_47,component_46,46,45,0.024098912417382046
component_09,component_08,8,7,0.024094201003607374
component_44,component_03,43,2,0.02407952417547765
component_04,component_28,3,27,0.024070635295695197
component_10,component_36,9,35,0.024056495699823266
component_18,component_13,17,12,0.024040521432691087
component_12,component_19,11,18,0.023998873146006794
component_03,component_11,2,10,0.02379142802148415
component_42,component_18,41,17,0.023759872616342825
component_10,component_21,9,20,0.02368160817153031
component_06,component_56,5,55,0.02359189175301868
component_12,component_09,11,8,0.023588335862722243
component_47,component_49,46,48,0.02357679445530181
component_30,component_60,29,59,0.02349223244146792
component_10,component_28,9,27,0.023465743079010615
component_25,component_38,24,37,0.023458299502325364
component_08,component_60,7,59,0.02343745170729017
component_02,component_58,1,57,0.023395102441449822
component_41,component_53,40,52,0.023372601911459956
component_05,component_55,4,54,0.023288427978898962
component_22,component_30,21,29,0.023200622350616484
component_30,component_39,29,38,0.023146714675610802
component_14,component_01,13,0,0.023075698952851553
component_43,component_52,42,51,0.023045688506863282
component_34,component_25,33,24,0.023025846424705065
component_38,component_30,37,29,0.022921221967394878
component_12,component_14,11,13,0.022743978476246873
component_36,component_24,35,23,0.022719708231158098
component_54,component_29,53,28,0.022690589934758698
component_55,component_09,54,8,0.022668506676451372
component_29,component_03,28,2,0.02263544143084051
component_53,component_59,52,58,0.022631850758457084
component_38,component_12,37,11,0.022621344135259847
component_10,component_03,9,2,0.022590287724779667
component_35,component_55,34,54,0.02256495708282813
component_09,component_10,8,9,0.02256014484631308
component_58,component_47,57,46,0.022540332321800527
component_53,component_44,52,43,0.022526932208564165
component_36,component_06,35,5,0.02248476169086011
component_38,component_57,37,56,0.022472170953390602
component_48,component_56,47,55,0.0224549577562545
component_36,component_52,35,51,0.022401263792387827
component_42,component_34,41,33,0.022386543949048487
component_49,component_51,48,50,0.02233225369539049
component_07,component_21,6,20,0.022294787686183426
component_02,component_37,1,36,0.02227862674112968
component_32,component_33,31,32,0.02219784254876611
component_53,component_16,52,15,0.02209323153534637
component_27,component_22,26,21,0.022041766856122358
component_21,component_23,20,22,0.021948526330026752
component_41,component_01,40,0,0.021938592461277828
component_09,component_43,8,42,0.021858892386805273
component_08,component_42,7,41,0.02182881622595456
component_33,component_27,32,26,0.021823882522725047
component_14,component_32,13,31,0.021792105396532868
component_30,component_43,29,42,0.021788828504858415
component_20,component_09,19,8,0.02172168019991272
component_51,component_39,50,38,0.02164433652250075
component_32,component_57,31,56,0.0216052171566794
component_12,component_45,11,44,0.02159599533200618
component_42,component_46,41,45,0.021595694297653623
component_06,component_39,5,38,0.021519884059752137
component_42,component_30,41,29,0.021517600193109665
component_29,component_53,28,52,0.021510621010639053
component_25,component_23,24,22,0.021498201741882106
component_14,component_50,13,49,0.02142712877888009
component_02,component_19,1,18,0.021366763788763343
component_17,component_30,16,29,0.021362968118500802
component_10,component_47,9,46,0.021347282099431375
component_59,component_57,58,56,0.021330423540177
component_28,component_19,27,18,0.021300416942038325
component_23,component_60,22,59,0.021245658239949172
component_07,component_54,6,53,0.021157361202090996
component_42,component_33,41,32,0.02114785846704592
component_21,component_35,20,34,0.021092798951038993
component_22,component_44,21,43,0.02108777066639611
component_30,component_08,29,7,0.021029835983273237
component_45,component_20,44,19,0.02096578552936279
component_50,component_55,49,54,0.020964686583161196
component_51,component_55,50,54,0.020936105081548195
component_47,component_34,46,33,0.02093145552227993
component_19,component_14,18,13,0.020881898638424712
component_08,component_10,7,9,0.020829372189016926
component_24,component_31,23,30,0.020813601315585295
component_53,component_18,52,17,0.020796726924674047
component_49,component_52,48,51,0.020749631030467786
component_47,component_03,46,2,0.020742805402842457
component_43,component_55,42,54,0.020709569164892194
component_58,component_44,57,43,0.020691834403671727
component_50,component_37,49,36,0.020683475933371387
component_02,component_54,1,53,0.02065408402800717
component_22,component_23,21,22,0.020568374381294774
component_12,component_37,11,36,0.020547650070116497
component_15,component_53,14,52,0.020482938263480577
component_04,component_25,3,24,0.020448066455615255
component_01,component_17,0,16,0.020445911723212085
component_57,component_14,56,13,0.020439569547727743
component_30,component_54,29,53,0.020399182039389174
component_31,component_57,30,56,0.020382469580280116
component_48,component_24,47,23,0.020338563530004183
component_02,component_24,1,23,0.020332429884943437
component_24,component_48,23,47,0.020325344730030448
component_28,component_42,27,41,0.020275619999362338
component_06,component_08,5,7,0.02026272486665004
component_03,component_27,2,26,0.020257996715783655
component_54,component_35,53,34,0.02019223614457477
component_10,component_38,9,37,0.0201264645646706
component_16,component_01,15,0,0.020120719064459003
component_11,component_18,10,17,0.020080583162759513
component_07,component_11,6,10,0.0200582736697843
component_08,component_55,7,54,0.020009924641716914
component_17,component_22,16,21,0.020006586134722504
component_60,component_46,59,45,0.019985535593883164
component_43,component_32,42,31,0.0199398183412951
component_48,component_17,47,16,0.019927978080749753
component_58,component_30,57,29,0.019908587517546206
component_01,component_38,0,37,0.0198854207589112
component_48,component_35,47,34,0.019885052687562688
component_51,component_60,50,59,0.01987800068025969
component_12,component_32,11,31,0.01983276705906789
component_45,component_43,44,42,0.019826419908849147
component_30,component_28,29,27,0.019789347427085602
component_17,component_43,16,42,0.019783815842105312
component_03,component_56,2,55,0.019754536216488816
component_47,component_02,46,1,0.01974316649896668
component_04,component_22,3,21,0.01967889566394243
component_08,component_01,7,0,0.019658649897674074
component_15,component_12,14,11,0.019645269774327456
component_04,component_20,3,19,0.01962584816085
component_56,component_10,55,9,0.019625070578858317
component_59,component_20,58,19,0.019615273596716776
component_15,component_09,14,8,0.019608659486405777
component_49,component_41,48,40,0.01960117825781582
component_45,component_29,44,28,0.019596309650562915
component_47,component_22,46,21,0.019594577557334958
component_24,component_49,23,48,0.019593641226857805
component_52,component_26,51,25,0.019586997672309092
component_17,component_40,16,39,0.01957628295363545
component_29,component_17,28,16,0.019565769001773425
component_15,component_47,14,46,0.019540282159751676
component_10,component_26,9,25,0.01947784458512425
component_39,component_44,38,43,0.01941001660805064
component_16,component_21,15,20,0.01937536374601212
component_49,component_47,48,46,0.01934184138856887
component_05,component_51,4,50,0.01930618674466711
component_26,component_08,25,7,0.01930068598910184
component_48,component_21,47,20,0.019285626802867384
component_22,component_12,21,11,0.019260521938070596
component_03,component_44,2,43,0.0192540946071591
component_56,component_48,55,47,0.019231412077219456
component_45,component_42,44,41,0.01919134626261476
component_04,component_26,3,25,0.019187421383764836
component_13,component_52,12,51,0.019157730282442387
component_22,component_33,21,32,0.019121314460049277
component_45,component_54,44,53,0.019121133712193927
component_59,component_26,58,25,0.01909677632473361
component_16,component_32,15,31,0.019049061261517508
component_16,component_06,15,5,0.01901225669838169
component_14,component_51,13,50,0.01900278283937551
component_17,component_38,16,37,0.018980454019380755
component_23,component_46,22,45,0.01896692547756551
component_03,component_36,2,35,0.018962783052714816
component_44,component_37,43,36,0.018932151032915456
component_58,component_01,57,0,0.018887273476142497
component_01,component_12,0,11,0.018868577296302202
component_36,component_59,35,58,0.018857622211971403
component_06,component_49,5,48,0.018836473001101695
component_02,component_34,1,33,0.018813001987233235
component_30,component_37,29,36,0.018811181464020166
component_12,component_17,11,16,0.018800773053570197
component_13,component_51,12,50,0.018786814954036668
component_02,component_53,1,52,0.018751072379295408
component_27,component_17,26,16,0.01874858630099796
component_09,component_16,8,15,0.018739902204617742
component_56,component_20,55,19,0.01871214976706126
component_53,component_01,52,0,0.018701049978151918
component_31,component_40,30,39,0.018694612529751797
component_59,component_44,58,43,0.018653404532327666
component_32,component_14,31,13,0.018649474992829873
component_55,component_51,54,50,0.018522892384092327
component_42,component_08,41,7,0.018496308740848733
component_25,component_56,24,55,0.018489754078621523
component_04,component_23,3,22,0.018487537784460883
component_47,component_10,46,9,0.018475391975095956
component_29,component_60,28,59,0.018456648886039595
component_43,component_60,42,59,0.01845057434556674
component_45,component_59,44,58,0.018416905310802534
component_50,component_01,49,0,0.018358734523518994
component_24,component_15,23,14,0.018348213931314916
component_54,component_27,53,26,0.018341522959020473
component_08,component_09,7,8,0.01831697288220724
component_11,component_25,10,24,0.01831485823973189
component_37,component_20,36,19,0.01830420149734957
component_39,component_23,38,22,0.018297477475258894
component_44,component_20,43,19,0.018232956361414754
component_19,component_40,18,39,0.018226931327519402
component_11,component_15,10,14,0.018221441810014838
component_53,component_48,52,47,0.018210115978658514
component_26,component_22,25,21,0.018203677235230753
component_08,component_37,7,36,0.01820025840875994
component_25,component_16,24,15,0.01819627625076814
component_01,component_59,0,58,0.018171346760106566
component_20,component_37,19,36,0.018167633217865298
component_49,component_27,48,26,0.018147278899699693
component_26,component_25,25,24,0.018133835561954914
component_58,component_57,57,56,0.01812678640688281
component_38,component_47,37,46,0.018125709949032398
component_44,component_08,43,7,0.01812413961034709
component_21,component_39,20,38,0.018122561819617466
component_19,component_43,18,42,0.018112060599499102
component_05,component_49,4,48,0.018104002850687806
component_56,component_46,55,45,0.01808189439293484
component_21,component_24,20,23,0.018054184371009807
component_26,component_32,25,31,0.018036001091148002
component_55,component_39,54,38,0.018029534581575746
component_39,component_49,38,48,0.018019027819051736
component_26,component_57,25,56,0.01797610680192463
component_58,component_22,57,21,0.017974064856516314
component_28,component_49,27,48,0.017944319041604206
component_51,component_31,50,30,0.017938928702643686
component_19,component_06,18,5,0.01793035106532681
component_11,component_35,10,34,0.017909105696208183
component_04,component_07,3,6,0.017892479800933003
component_49,component_26,48,25,0.017892373160345088
component_21,component_18,20,17,0.017885493279564457
component_36,component_18,35,17,0.01787716422710428
component_42,component_44,41,43,0.017825347196842145
component_19,component_37,18,36,0.01776226658406843
component_45,component_23,44,22,0.01774784205752411
component_04,component_18,3,17,0.01772820672667308
component_38,component_04,37,3,0.017707045208352756
component_04,component_12,3,11,0.0177059974183722
component_24,component_56,23,55,0.017686724365031825
component_58,component_56,57,55,0.017676668175194088
component_38,component_28,37,27,0.017575948661381346
component_56,component_35,55,34,0.017569211609520075
component_19,component_22,18,21,0.01754706334129086
component_54,component_08,53,7,0.017545442909757458
component_28,component_59,27,58,0.01753047187813017
component_10,component_30,9,29,0.017499113175520442
component_21,component_13,20,12,0.017493025373720883
component_29,component_43,28,42,0.01749061654343631
component_54,component_59,53,58,0.017439101493883946
component_15,component_25,14,24,0.017388180117571927
component_01,component_39,0,38,0.017384293958258468
component_44,component_29,43,28,0.017365048438051645
component_43,component_59,42,58,0.017363580861685435
component_09,component_27,8,26,0.017357707421121304
component_26,component_11,25,10,0.017357480718128482
component_15,component_54,14,53,0.01735056860582951
component_39,component_59,38,58,0.01734970173465733
component_26,component_33,25,32,0.01733292738605119
component_05,component_18,4,17,0.017322911767025495
component_45,component_33,44,32,0.01732189054227362
component_30,component_02,29,1,0.01731510272444714
component_54,component_51,53,50,0.017280960766706155
component_12,component_28,11,27,0.017272672146893875
component_11,component_13,10,12,0.017262108018140765
component_08,component_57,7,56,0.017251792942259314
component_25,component_39,24,38,0.017246681563368504
component_14,component_07,13,6,0.0172450231077228
component_09,component_31,8,30,0.017242077448432536
component_02,component_49,1,48,0.0172369043503533
component_56,component_31,55,30,0.017231497004619456
component_01,component_56,0,55,0.017227810632316487
component_36,component_11,35,10,0.017194739858175545
component_24,component_38,23,37,0.01719473892884782
component_40,component_60,39,59,0.01717944203848676
component_57,component_37,56,36,0.017168026436444883
component_25,component_09,24,8,0.017167659968115423
component_46,component_56,45,55,0.017147940857883626
component_15,component_56,14,55,0.017145341370740308
component_25,component_47,24,46,0.0171445342244696
component_58,component_03,57,2,0.01712740843566518
component_03,component_08,2,7,0.017121259449352166
component_44,component_30,43,29,0.017095899651571766
component_04,component_36,3,35,0.01708232421953859
component_58,component_07,57,6,0.017059526788625767
component_38,component_34,37,33,0.017059287321911754
component_50,component_11,49,10,0.017038006136938844
component_08,component_14,7,13,0.017017150414918802
component_25,component_24,24,23,0.01700886081006958
component_01,component_49,0,48,0.01700327329562734
component_23,component_04,22,3,0.016993510920396915
component_47,component_05,46,4,0.0169926015280506
component_56,component_60,55,59,0.01698902657542689
component_34,component_10,33,9,0.016976187872431936
component_36,component_35,35,34,0.01696035824475306
component_03,component_31,2,30,0.01695659210520839
component_09,component_57,8,56,0.016954274314691098
component_15,component_08,14,7,0.016906731003111464
component_42,component_54,41,53,0.016896515397170297
component_17,component_29,16,28,0.016881718829633297
component_46,component_16,45,15,0.016868874151920288
component_57,component_45,56,44,0.016850037532216255
component_28,component_24,27,23,0.016831182046743276
component_10,component_60,9,59,0.016819491964972233
component_37,component_51,36,50,0.0168149337957475
component_44,component_35,43,34,0.016806860371044063
component_51,component_44,50,43,0.01679104890077454
component_40,component_27,39,26,0.016778163505827948
component_32,component_43,31,42,0.016766287568167115
component_23,component_47,22,46,0.016748844996059553
component_11,component_10,10,9,0.016746004893837707
component_09,component_22,8,21,0.016734212807814064
component_09,component_15,8,14,0.01672817578131891
component_47,component_25,46,24,0.016718284776811032
component_30,component_07,29,6,0.01670391468542398
component_23,component_25,22,24,0.016698449249255454
component_22,component_20,21,19,0.016695670270875596
component_13,component_36,12,35,0.016688902700365382
component_10,component_14,9,13,0.016684240029369413
component_35,component_47,34,46,0.01668186189588461
component_07,component_26,6,25,0.01666704042059397
component_28,component_41,27,40,0.016665872982139618
component_54,component_38,53,37,0.016646627701881744
component_47,component_16,46,15,0.016602140651958308
component_52,component_50,51,49,0.016590994490413458
component_02,component_23,1,22,0.01657175920269438
component_25,component_52,24,51,0.01656912211273065
component_34,component_52,33,51,0.016567039339730805
component_03,component_38,2,37,0.016551666768451323
component_26,component_48,25,47,0.01650031102403471
component_53,component_52,52,51,0.016485870724455065
component_06,component_10,5,9,0.016467974449398515
component_17,component_52,16,51,0.016459645268315448
component_23,component_18,22,17,0.01642790745270517
component_11,component_21,10,20,0.016411128171146316
component_60,component_16,59,15,0.016397987349350274
component_52,component_42,51,41,0.01633830591871943
component_25,component_54,24,53,0.016335688425422212
component_12,component_35,11,34,0.01632811734619022
component_08,component_43,7,42,0.0163176083119021
component_05,component_48,4,47,0.016317127114091612
component_06,component_01,5,0,0.01631330237987605
component_05,component_52,4,51,0.016311408719191345
component_13,component_12,12,11,0.01630945803757644
component_30,component_55,29,54,0.016301004439839506
component_58,component_34,57,33,0.016296188417766366
component_53,component_35,52,34,0.01627492270103037
component_26,component_40,25,39,0.01627111650118307
component_05,component_10,4,9,0.016258043574753245
component_05,component_13,4,12,0.016252272205552476
component_54,component_20,53,19,0.01625168044928582
component_31,component_20,30,19,0.016247359185479482
component_14,component_59,13,58,0.016244863084466488
component_07,component_29,6,28,0.016237097994854288
component_18,component_59,17,58,0.016232708845189237
component_15,component_35,14,34,0.01622813291917602
component_28,component_08,27,7,0.01621206131222852
component_30,component_06,29,5,0.016210127609371572
component_56,component_28,55,27,0.016162711655552275
component_29,component_58,28,57,0.016144749978009187
component_57,component_32,56,31,0.01612290546465367
component_07,component_55,6,54,0.016110831584950525
component_35,component_39,34,38,0.016104563773079672
component_13,component_40,12,39,0.016080028025063253
component_39,component_60,38,59,0.016076457392713905
component_57,component_25,56,24,0.016062089989246076
component_47,component_39,46,38,0.016061883974410218
component_57,component_30,56,29,0.016040638649216454
component_52,component_33,51,32,0.015992390428410275
component_24,component_09,23,8,0.015989247817197683
component_17,component_42,16,41,0.015986942155799433
component_56,component_03,55,2,0.015974006301025856
component_43,component_28,42,27,0.01596840674844202
component_29,component_20,28,19,0.01594950275530138
component_31,component_59,30,58,0.015948988956470345
component_24,component_39,23,38,0.015934333889217278
component_37,component_53,36,52,0.01592831641216641
component_19,component_18,18,17,0.015925426177594737
component_50,component_18,49,17,0.01592361119840735
component_55,component_31,54,30,0.015923507993612418
component_27,component_59,26,58,0.01592095406062155
component_33,component_52,32,51,0.015918209995236854
component_55,component_22,54,21,0.01591595156108827
component_55,component_10,54,9,0.01591497277343823
component_36,component_47,35,46,0.015903567470036073
component_21,component_27,20,26,0.015888455372644827
component_12,component_10,11,9,0.015869551724069897
component_13,component_19,12,18,0.01586290593653983
component_19,component_03,18,2,0.015848395030400475
component_31,component_48,30,47,0.015841033158791262
component_42,component_02,41,1,0.015836827505441686
component_08,component_34,7,33,0.01582418287024767
component_37,component_27,36,26,0.01582160759453588
component_35,component_02,34,1,0.01581046786789786
component_04,component_15,3,14,0.015808590095653052
component_30,component_14,29,13,0.015748301850744273
component_56,component_51,55,50,0.01573177812885973
component_12,component_43,11,42,0.015729416556693465
component_01,component_09,0,8,0.01572045092319385
component_49,component_32,48,31,0.015716501966256846
component_33,component_25,32,24,0.015707811812217365
component_32,component_12,31,11,0.015677523244945313
component_41,component_55,40,54,0.015670576741517728
component_54,component_55,53,54,0.015668882308045085
component_16,component_27,15,26,0.015660112065592813
component_36,component_42,35,41,0.015655839942690264
component_54,component_43,53,42,0.015654302582020385
component_32,component_36,31,35,0.015651950198479092
component_58,component_02,57,1,0.01564592007433596
component_13,component_59,12,58,0.015603796898142619
component_06,component_55,5,54,0.015597899622420641
component_55,component_52,54,51,0.01559272909725129
component_24,component_51,23,50,0.015583213447914801
component_31,component_19,30,18,0.015574280039345467
component_50,component_13,49,12,0.015570212043745535
component_23,component_12,22,11,0.015565296976362664
component_15,component_55,14,54,0.015564794781938396
component_42,component_56,41,55,0.01556192954429747
component_07,component_06,6,5,0.015558949849670434
component_20,component_42,19,41,0.0155470268572655
component_17,component_08,16,7,0.015535801013963457
component_43,component_10,42,9,0.015495131709451826
component_13,component_43,12,42,0.015484213625792442
component_15,component_11,14,10,0.015467281701288194
component_42,component_22,41,21,0.015453869126286435
component_50,component_57,49,56,0.015444051582014673
component_45,component_52,44,51,0.015440724782208815
component_48,component_51,47,50,0.015427010664232466
component_30,component_17,29,16,0.015421656202232903
component_36,component_19,35,18,0.015419001688169232
component_25,component_04,24,3,0.015410838738090682
component_39,component_45,38,44,0.015403394834563322
component_08,component_02,7,1,0.015402624347374605
component_46,component_40,45,39,0.015395786625397534
component_37,component_32,36,31,0.015377801905410937
component_05,component_33,4,32,0.015363964311970957
component_51,component_25,50,24,0.015359076647566638
component_29,component_02,28,1,0.015336816367416795
component_02,component_06,1,5,0.015332233681746743
component_09,component_32,8,31,0.015329955795004402
component_13,component_31,12,30,0.015314077281439964
component_27,component_32,26,31,0.015311193548468438
component_39,component_36,38,35,0.015306171928205714
component_50,component_31,49,30,0.01529644287431342
component_32,component_17,31,16,0.015295624032420463
component_06,component_02,5,1,0.015290549373002893
component_53,component_21,52,20,0.015266808031376478
component_31,component_55,30,54,0.015254843803120366
component_34,component_15,33,14,0.015243705140650654
component_03,component_01,2,0,0.015242228280914816
component_32,component_02,31,1,0.015242032392898786
component_48,component_03,47,2,0.015239614932724521
component_13,component_49,12,48,0.015229932186588968
component_12,component_39,11,38,0.015225401475290834
component_31,component_08,30,7,0.01522444727114225
component_51,component_15,50,14,0.015221901969412421
component_17,component_24,16,23,0.015221693893836097
component_17,component_05,16,4,0.015215261623446885
component_03,component_58,2,57,0.0152133197890576
component_14,component_44,13,43,0.015203176227013948
component_44,component_28,43,27,0.015198197669903823
component_19,component_50,18,49,0.015189025425904834
component_06,component_40,5,39,0.01517663343611897
component_26,component_39,25,38,0.015176401530524686
component_60,component_18,59,17,0.01517179699084803
component_60,component_55,59,54,0.015156401173809897
component_16,component_37,15,36,0.015137081465183666
component_53,component_29,52,28,0.015129145115783782
component_35,component_19,34,18,0.01512576141606825
component_13,component_46,12,45,0.015119989195674144
component_38,component_58,37,57,0.01509124991532751
component_40,component_46,39,45,0.015081129317235042
