source,target,source_index,target_index,ei,bias_correction
component_15,component_21,14,20,0.0019429987588894916,0.00012214486198658392
component_11,component_16,10,15,0.0019415221785002708,0.00012214486198658392
component_55,component_41,54,40,0.0019324414366349758,0.00012214486198658392
component_51,component_46,50,45,0.0019227058285777264,0.00012214486198658392
component_26,component_21,25,20,0.001918051254966887,0.00012214486198658392
component_30,component_16,29,15,0.0019164230844525662,0.00012214486198658392
component_23,component_38,22,37,0.0019155481422663883,0.00012214486198658392
component_16,component_54,15,53,0.001913128997732959,0.00012214486198658392
component_52,component_45,51,44,0.001901378214741662,0.00012214486198658392
component_46,component_25,45,24,0.0018989042358831172,0.00012214486198658392
component_54,component_28,53,27,0.0018912393510898738,0.00012214486198658392
component_55,component_13,54,12,0.0018906632097346755,0.00012214486198658392
component_13,component_16,12,15,0.0018902051580174262,0.00012214486198658392
component_41,component_44,40,43,0.0018898775275962246,0.00012214486198658392
component_32,component_28,31,27,0.0018849002169987724,0.00012214486198658392
component_25,component_14,24,13,0.0018813035829087928,0.00012214486198658392
component_08,component_51,7,50,0.001879963538040669,0.00012214486198658392
component_26,component_46,25,45,0.0018760078063413763,0.00012214486198658392
component_53,component_24,52,23,0.0018722213338024777,0.00012214486198658392
component_05,component_56,4,55,0.0018637273888569036,0.00012214486198658392
component_60,component_28,59,27,0.0018634902640968548,0.00012214486198658392
component_35,component_32,34,31,0.0018633909614285456,0.00012214486198658392
component_60,component_20,59,19,0.0018615847192053287,0.00012214486198658392
component_55,component_12,54,11,0.001861516502323893,0.00012214486198658392
component_46,component_36,45,35,0.0018581510218008816,0.00012214486198658392
component_60,component_06,59,5,0.001853269879681302,0.00012214486198658392
component_28,component_47,27,46,0.0018514363504805466,0.00012214486198658392
component_10,component_33,9,32,0.0018445701217427225,0.00012214486198658392
component_46,component_60,45,59,0.0018444409163458787,0.00012214486198658392
component_27,component_03,26,2,0.0018442359947148245,0.00012214486198658392
component_49,component_08,48,7,0.001835898846651638,0.00012214486198658392
component_30,component_09,29,8,0.0018344684760011887,0.00012214486198658392
component_28,component_60,27,59,0.0018300489538411052,0.00012214486198658392
component_37,component_46,36,45,0.0018284768694543522,0.00012214486198658392
component_25,component_53,24,52,0.0018274232507808047,0.00012214486198658392
component_05,component_60,4,59,0.0018272766704166082,0.00012214486198658392
component_37,component_04,36,3,0.0018268011494254406,0.00012214486198658392
component_18,component_22,17,21,0.0018267242841958505,0.00012214486198658392
component_07,component_31,6,30,0.0018254914993960285,0.00012214486198658392
component_51,component_45,50,44,0.0018199880415290712,0.00012214486198658392
component_03,component_29,2,28,0.0018199740203591248,0.00012214486198658392
component_34,component_31,33,30,0.0018146196039591509,0.00012214486198658392
component_20,component_16,19,15,0.0018093770200270725,0.00012214486198658392
component_50,component_21,49,20,0.0018056566063043504,0.00012214486198658392
component_08,component_34,7,33,0.0018008867896110922,0.00012214486198658392
component_04,component_58,3,57,0.0017903256841560748,0.00012214486198658392
component_41,component_16,40,15,0.0017894235757409194,0.00012214486198658392
component_24,component_07,23,6,0.0017890720295017939,0.00012214486198658392
component_23,component_09,22,8,0.0017884606181113917,0.00012214486198658392
component_17,component_57,16,56,0.0017874006845022693,0.00012214486198658392
component_16,component_33,15,32,0.0017830083709436122,0.00012214486198658392
component_41,component_08,40,7,0.0017785002437066114,0.00012214486198658392
component_31,component_25,30,24,0.0017736967194081899,0.00012214486198658392
component_05,component_03,4,2,0.0017672382456773307,0.00012214486198658392
component_22,component_31,21,30,0.0017643857182418467,0.00012214486198658392
component_54,component_52,53,51,0.0017625251197031003,0.00012214486198658392
component_19,component_32,18,31,0.0017613667066596794,0.00012214486198658392
component_02,component_14,1,13,0.001759572580917045,0.00012214486198658392
component_02,component_42,1,41,0.0017541352625309696,0.00012214486198658392
component_34,component_27,33,26,0.0017529706432667085,0.00012214486198658392
component_30,component_26,29,25,0.0017493352755975603,0.00012214486198658392
component_53,component_38,52,37,0.001746445517716685,0.00012214486198658392
component_31,component_32,30,31,0.0017445338542288712,0.00012214486198658392
component_50,component_30,49,29,0.0017442427149178266,0.00012214486198658392
component_14,component_42,13,41,0.0017440687760692192,0.00012214486198658392
component_53,component_30,52,29,0.00173722263692181,0.00012214486198658392
component_34,component_42,33,41,0.001736920572252872,0.00012214486198658392
component_57,component_26,56,25,0.0017332977340870086,0.00012214486198658392
component_14,component_47,13,46,0.0017330310175704409,0.00012214486198658392
component_49,component_39,48,38,0.0017311808593017423,0.00012214486198658392
component_58,component_04,57,3,0.0017300040777040045,0.00012214486198658392
component_45,component_58,44,57,0.0017220266733087228,0.00012214486198658392
component_17,component_11,16,10,0.0017215111003473405,0.00012214486198658392
component_36,component_56,35,55,0.0017212777005733684,0.00012214486198658392
component_39,component_33,38,32,0.0017177034314829155,0.00012214486198658392
component_57,component_42,56,41,0.0017135925930996847,0.00012214486198658392
component_03,component_53,2,52,0.0017089805804209224,0.00012214486198658392
component_40,component_47,39,46,0.0017064822843356644,0.00012214486198658392
component_09,component_54,8,53,0.0017045152959528494,0.00012214486198658392
component_38,component_15,37,14,0.0016997783220038484,0.00012214486198658392
component_15,component_58,14,57,0.0016993370885552833,0.00012214486198658392
component_54,component_40,53,39,0.0016981391499491481,0.00012214486198658392
component_09,component_46,8,45,0.001697872118360875,0.00012214486198658392
component_47,component_30,46,29,0.0016958283260153327,0.00012214486198658392
component_29,component_04,28,3,0.0016948836873048809,0.00012214486198658392
component_56,component_21,55,20,0.0016871108388277155,0.00012214486198658392
component_29,component_13,28,12,0.0016864510215973386,0.00012214486198658392
component_09,component_59,8,58,0.0016858774657200054,0.00012214486198658392
component_28,component_25,27,24,0.0016833289973726797,0.00012214486198658392
component_17,component_09,16,8,0.0016798754681216386,0.00012214486198658392
component_19,component_51,18,50,0.0016785278739942194,0.00012214486198658392
component_57,component_55,56,54,0.0016768188092234932,0.00012214486198658392
component_48,component_55,47,54,0.001673345618234659,0.00012214486198658392
component_42,component_35,41,34,0.0016651429672131287,0.00012214486198658392
component_29,component_24,28,23,0.0016636058282177525,0.00012214486198658392
component_40,component_43,39,42,0.001662257422937596,0.00012214486198658392
component_48,component_26,47,25,0.0016616096053710338,0.00012214486198658392
component_08,component_45,7,44,0.001661065962888903,0.00012214486198658392
component_41,component_22,40,21,0.0016602025503674922,0.00012214486198658392
component_58,component_24,57,23,0.0016587910728614941,0.00012214486198658392
component_10,component_07,9,6,0.0016564067484047301,0.00012214486198658392
component_29,component_01,28,0,0.0016561252755836827,0.00012214486198658392
component_36,component_12,35,11,0.0016555256045366125,0.00012214486198658392
component_26,component_19,25,18,0.001648695353864032,0.00012214486198658392
component_21,component_25,20,24,0.0016474598525274473,0.00012214486198658392
component_02,component_43,1,42,0.0016462943504747022,0.00012214486198658392
component_10,component_40,9,39,0.0016461647174983967,0.00012214486198658392
component_05,component_32,4,31,0.0016431247082904041,0.00012214486198658392
component_07,component_09,6,8,0.0016426381045255912,0.00012214486198658392
component_10,component_46,9,45,0.0016402823446852019,0.00012214486198658392
component_28,component_30,27,29,0.0016390133937819558,0.00012214486198658392
component_41,component_52,40,51,0.0016370150602588087,0.00012214486198658392
component_13,component_10,12,9,0.0016345705554813225,0.00012214486198658392
component_01,component_48,0,47,0.0016334566702087758,0.00012214486198658392
component_28,component_18,27,17,0.0016318062539679465,0.00012214486198658392
component_38,component_36,37,35,0.0016317631291766018,0.00012214486198658392
component_57,component_41,56,40,0.001628749568448965,0.00012214486198658392
component_48,component_08,47,7,0.001627986168910819,0.00012214486198658392
component_05,component_54,4,53,0.0016251152453441416,0.00012214486198658392
component_09,component_03,8,2,0.0016191498412801192,0.00012214486198658392
component_60,component_44,59,43,0.0016128594770427299,0.00012214486198658392
component_43,component_24,42,23,0.0016102960421308125,0.00012214486198658392
component_28,component_12,27,11,0.0016073665723539505,0.00012214486198658392
component_04,component_38,3,37,0.0016065980755616044,0.00012214486198658392
component_48,component_16,47,15,0.0016065038436379846,0.00012214486198658392
component_32,component_01,31,0,0.0016057932710893535,0.00012214486198658392
component_34,component_22,33,21,0.001601697907169105,0.00012214486198658392
component_59,component_47,58,46,0.0016009839457655352,0.00012214486198658392
component_31,component_46,30,45,0.0015985708125460505,0.00012214486198658392
component_35,component_44,34,43,0.0015980961093751658,0.00012214486198658392
component_08,component_32,7,31,0.0015971086016847373,0.00012214486198658392
component_25,component_22,24,21,0.0015952438256461214,0.00012214486198658392
component_12,component_51,11,50,0.0015940894768119473,0.00012214486198658392
component_16,component_48,15,47,0.0015910010895332097,0.00012214486198658392
component_50,component_41,49,40,0.0015902400738911828,0.00012214486198658392
component_33,component_57,32,56,0.0015901911921660126,0.00012214486198658392
component_57,component_38,56,37,0.001580319040777597,0.00012214486198658392
component_60,component_49,59,48,0.0015794127423207306,0.00012214486198658392
component_52,component_15,51,14,0.0015778106644842467,0.00012214486198658392
component_58,component_37,57,36,0.0015722067085478793,0.00012214486198658392
component_29,component_09,28,8,0.001564141617265944,0.00012214486198658392
component_22,component_11,21,10,0.0015622105362273716,0.00012214486198658392
component_08,component_04,7,3,0.0015580012570334224,0.00012214486198658392
component_22,component_42,21,41,0.0015554481142175509,0.00012214486198658392
component_21,component_30,20,29,0.0015523537493012188,0.00012214486198658392
component_18,component_17,17,16,0.001550359466319089,0.00012214486198658392
component_21,component_49,20,48,0.0015473714775994356,0.00012214486198658392
component_26,component_51,25,50,0.001544917952431525,0.00012214486198658392
component_54,component_39,53,38,0.0015446551917597372,0.00012214486198658392
