source,mediator,target,amce,abs_amce
11,45,26,0.00016896403203397293,0.00016896403203397293
11,45,27,0.0012286818329134076,0.0012286818329134076
11,45,28,3.124440456253096e-05,3.124440456253096e-05
11,45,29,0.0025517158307667843,0.0025517158307667843
11,45,30,0.0017437983722195698,0.0017437983722195698
11,45,31,-0.0019147164245717082,0.0019147164245717082
11,45,32,0.0025254438246631863,0.0025254438246631863
11,45,33,-0.016230208306765064,0.016230208306765064
11,45,34,-9.659918181677438e-05,9.659918181677438e-05
11,45,35,-0.006068228978018554,0.006068228978018554
11,45,36,-0.001918537207774795,0.001918537207774795
11,45,37,-5.657856457848276e-05,5.657856457848276e-05
11,45,38,0.006805760533677236,0.006805760533677236
11,45,39,0.00010592155416956316,0.00010592155416956316
11,45,40,0.0006155494393566478,0.0006155494393566478
11,45,41,0.0004422093214870136,0.0004422093214870136
11,45,42,0.0007735621408915868,0.0007735621408915868
11,45,43,0.00039516894475818417,0.00039516894475818417
11,45,44,-8.313894792823324e-05,8.313894792823324e-05
11,45,46,-0.0005847416061851697,0.0005847416061851697
11,45,47,-1.6427190926725575e-05,1.6427190926725575e-05
11,45,48,0.0007181396843431241,0.0007181396843431241
11,45,49,0.002119796763445185,0.002119796763445185
11,45,50,-0.002301382509272552,0.002301382509272552
11,45,51,0.00024751821906111187,0.00024751821906111187
11,45,52,0.0002833760109067248,0.0002833760109067248
11,45,53,-0.0004330552438372502,0.0004330552438372502
11,45,54,0.002452507188890314,0.002452507188890314
11,45,55,6.749557080352984e-05,6.749557080352984e-05
11,45,56,0.00039944453514955026,0.00039944453514955026
11,45,57,0.002649147145684205,0.002649147145684205
11,45,58,0.007290937360874682,0.007290937360874682
11,45,59,-0.0010740866907787308,0.0010740866907787308
11,56,0,-0.004871430878631277,0.004871430878631277
11,56,1,0.009557348581628974,0.009557348581628974
11,56,2,-0.08673533373463117,0.08673533373463117
11,56,3,0.007951432449837278,0.007951432449837278
11,56,4,0.013395384733091474,0.013395384733091474
11,56,5,0.002148025283283727,0.002148025283283727
11,56,6,-0.008322422339505512,0.008322422339505512
11,56,7,-0.00015401811665502558,0.00015401811665502558
11,56,8,0.0024033387227986773,0.0024033387227986773
11,56,9,-0.018725601466730534,0.018725601466730534
11,56,10,0.013313910768603462,0.013313910768603462
11,56,12,-0.005253197258413101,0.005253197258413101
11,56,13,-0.05633284168144281,0.05633284168144281
11,56,14,-0.014175550991814069,0.014175550991814069
11,56,15,0.009398948129978713,0.009398948129978713
11,56,16,0.003187787120011723,0.003187787120011723
11,56,17,0.010399475446371945,0.010399475446371945
11,56,18,-0.06771881715724383,0.06771881715724383
11,56,19,-0.008840586713599108,0.008840586713599108
11,56,20,0.01736178261959344,0.01736178261959344
11,56,21,0.0657370123977976,0.0657370123977976
11,56,22,0.01886847268862975,0.01886847268862975
11,56,23,0.04012473109380887,0.04012473109380887
11,56,24,-0.03247185467030272,0.03247185467030272
11,56,25,0.0018056848340707006,0.0018056848340707006
11,56,26,-0.0023834373784402804,0.0023834373784402804
11,56,27,-0.06022802776120843,0.06022802776120843
11,56,28,-0.002296457249261243,0.002296457249261243
11,56,29,0.004371661136007948,0.004371661136007948
11,56,30,-0.01821169260179253,0.01821169260179253
11,56,31,0.010321730973055351,0.010321730973055351
11,56,32,-0.045138705064311856,0.045138705064311856
11,56,33,0.009349563264969683,0.009349563264969683
11,56,34,0.004413712573100599,0.004413712573100599
11,56,35,-0.06616051774915555,0.06616051774915555
11,56,36,-0.015653378708772647,0.015653378708772647
11,56,37,0.000744113680037435,0.000744113680037435
11,56,38,-0.02754656990543105,0.02754656990543105
11,56,39,-0.0034634141630208995,0.0034634141630208995
11,56,40,-0.00771656031882441,0.00771656031882441
11,56,41,-0.010579194667042255,0.010579194667042255
11,56,42,-0.021186270356485,0.021186270356485
11,56,43,-0.06521990173588449,0.06521990173588449
11,56,44,0.003116308383829874,0.003116308383829874
11,56,45,-0.03166079136109567,0.03166079136109567
11,56,46,-0.058778435969116305,0.058778435969116305
11,56,47,-2.643154325127375e-05,2.643154325127375e-05
11,56,48,-0.0017800724977221857,0.0017800724977221857
11,56,49,0.00357956008367493,0.00357956008367493
11,56,50,0.049779134030203995,0.049779134030203995
11,56,51,0.0037725256629705835,0.0037725256629705835
11,56,52,-0.001278508265467105,0.001278508265467105
11,56,53,0.004239975049199279,0.004239975049199279
11,56,54,0.014706985751809691,0.014706985751809691
11,56,55,-0.0009307591956397862,0.0009307591956397862
11,56,57,0.01400530102871399,0.01400530102871399
11,56,58,-0.008491004375876082,0.008491004375876082
11,56,59,-0.009137155695452138,0.009137155695452138
12,6,0,0.0045116150141584445,0.0045116150141584445
12,6,1,0.012524250394987495,0.012524250394987495
12,6,2,0.0018548627840684522,0.0018548627840684522
12,6,3,0.0008533884893561944,0.0008533884893561944
12,6,4,0.0011594626979714382,0.0011594626979714382
12,6,5,-0.0015109655208584085,0.0015109655208584085
12,6,7,0.0018415155083278112,0.0018415155083278112
12,6,8,-0.0009915402767292044,0.0009915402767292044
12,6,9,0.004394434152953261,0.004394434152953261
12,6,10,0.0033067656788912537,0.0033067656788912537
12,6,11,0.0006999827778066843,0.0006999827778066843
12,6,13,-0.0009570785598304622,0.0009570785598304622
12,6,14,0.0022670572117635132,0.0022670572117635132
12,6,15,0.0022771536617171573,0.0022771536617171573
12,6,16,-0.0005899297734927749,0.0005899297734927749
12,6,17,0.0007805415889605739,0.0007805415889605739
12,6,18,-9.664957514919391e-05,9.664957514919391e-05
12,6,19,0.0012319416061175978,0.0012319416061175978
12,6,20,-0.001595384610129853,0.001595384610129853
12,6,21,0.0005447123605282333,0.0005447123605282333
12,6,22,0.0006202092675973141,0.0006202092675973141
12,6,23,0.0003530161155459638,0.0003530161155459638
12,6,24,0.002085369667942425,0.002085369667942425
12,6,25,0.0009444907329767125,0.0009444907329767125
12,6,26,0.00012891184690358738,0.00012891184690358738
12,6,27,-0.0006702159124975741,0.0006702159124975741
12,6,28,-0.0009536786724210069,0.0009536786724210069
12,6,29,-0.000760570173831809,0.000760570173831809
12,6,30,-7.970881686957474e-05,7.970881686957474e-05
12,6,31,0.00013266171413735245,0.00013266171413735245
12,6,32,5.12030988879705e-05,5.12030988879705e-05
12,6,33,0.0005128854345375387,0.0005128854345375387
12,6,34,-0.0011850365170819393,0.0011850365170819393
12,6,35,-0.0019184726270957111,0.0019184726270957111
12,6,36,0.0032847979917383506,0.0032847979917383506
12,6,37,-3.4845886051760984e-05,3.4845886051760984e-05
12,6,38,-0.001912310395576177,0.001912310395576177
12,6,39,0.012912645290790276,0.012912645290790276
12,6,40,0.003446090561383757,0.003446090561383757
12,6,41,0.0016430828268761157,0.0016430828268761157
12,6,42,0.0030260733957358974,0.0030260733957358974
12,6,43,0.0022755967107476404,0.0022755967107476404
12,6,44,0.0005449844981221805,0.0005449844981221805
12,6,45,0.00010467775781055503,0.00010467775781055503
12,6,46,0.0013310587075298262,0.0013310587075298262
12,6,47,-0.015369852499004688,0.015369852499004688
12,6,48,0.0013811098060553355,0.0013811098060553355
12,6,49,-0.0029073863159639296,0.0029073863159639296
12,6,50,0.0007325370759813209,0.0007325370759813209
12,6,51,0.0022755819328519745,0.0022755819328519745
12,6,52,-0.014304399508699325,0.014304399508699325
12,6,53,-3.464389262536987e-05,3.464389262536987e-05
12,6,54,-0.002336060854007935,0.002336060854007935
12,6,55,0.00032681275847866307,0.00032681275847866307
12,6,56,-0.00024840518935417404,0.00024840518935417404
12,6,57,0.00046170684033653076,0.00046170684033653076
12,6,58,0.024132793196764278,0.024132793196764278
12,6,59,-0.0001333926789216016,0.0001333926789216016
12,7,0,-0.0035232708423372744,0.0035232708423372744
12,7,1,-0.00801638063359293,0.00801638063359293
12,7,2,0.002271181387318181,0.002271181387318181
12,7,3,0.002082316439692982,0.002082316439692982
12,7,4,0.031176807163759587,0.031176807163759587
12,7,5,0.0015365944672856215,0.0015365944672856215
12,7,6,0.002179997247896615,0.002179997247896615
12,7,8,0.01218262336115262,0.01218262336115262
12,7,9,-0.0006449622456576049,0.0006449622456576049
12,7,10,-0.0034715034744729556,0.0034715034744729556
12,7,11,-0.02281646004810518,0.02281646004810518
12,7,13,0.004420127297682298,0.004420127297682298
12,7,14,-0.0037464410842392914,0.0037464410842392914
12,7,15,-0.006589463738862376,0.006589463738862376
12,7,16,0.0012893651403293013,0.0012893651403293013
12,7,17,-0.0025866367693878445,0.0025866367693878445
12,7,18,0.008112310570049831,0.008112310570049831
12,7,19,0.00010625463393693061,0.00010625463393693061
12,7,20,-0.006602948180960053,0.006602948180960053
12,7,21,-0.005454405153328384,0.005454405153328384
12,7,22,-0.000875038646696402,0.000875038646696402
12,7,23,0.0024636592316910027,0.0024636592316910027
12,7,24,0.0066379143990173755,0.0066379143990173755
12,7,25,-0.0009044724106701847,0.0009044724106701847
12,7,26,0.0035493101334113687,0.0035493101334113687
12,7,27,0.007876671335677791,0.007876671335677791
12,7,28,0.002618887740212312,0.002618887740212312
12,7,29,-0.0023432832283428054,0.0023432832283428054
12,7,30,0.002195056318999843,0.002195056318999843
12,7,31,-0.001953222490440435,0.001953222490440435
12,7,32,0.004067667653126629,0.004067667653126629
12,7,33,-0.001293712417738857,0.001293712417738857
12,7,34,0.002037241673648484,0.002037241673648484
12,7,35,0.007508178736595801,0.007508178736595801
12,7,36,0.0014910569884222077,0.0014910569884222077
12,7,37,0.010325118745168085,0.010325118745168085
12,7,38,0.0023473611378270246,0.0023473611378270246
12,7,39,0.00331990286045767,0.00331990286045767
12,7,40,0.01307163445467329,0.01307163445467329
12,7,41,-0.005911620006264528,0.005911620006264528
12,7,42,0.0007127606092223786,0.0007127606092223786
12,7,43,0.008194215240540304,0.008194215240540304
12,7,44,0.017030377505213048,0.017030377505213048
12,7,45,0.004259586998942599,0.004259586998942599
12,7,46,0.028222943119322195,0.028222943119322195
12,7,47,0.03767746887546876,0.03767746887546876
12,7,48,0.0017371732065650884,0.0017371732065650884
12,7,49,0.004768764004554403,0.004768764004554403
12,7,50,-0.003678066807692822,0.003678066807692822
12,7,51,0.02651741162018962,0.02651741162018962
12,7,52,-0.0001270636132310229,0.0001270636132310229
12,7,53,0.0003169223451143678,0.0003169223451143678
12,7,54,-0.004404681664713339,0.004404681664713339
12,7,55,0.01608518058897136,0.01608518058897136
12,7,56,-0.021594847032869506,0.021594847032869506
12,7,57,-0.0025619266251871286,0.0025619266251871286
12,7,58,-0.00758107157481834,0.00758107157481834
12,7,59,0.007434419934420488,0.007434419934420488
12,8,0,0.0007725678319256223,0.0007725678319256223
12,8,1,-0.01035004658165644,0.01035004658165644
12,8,2,0.003064209836101816,0.003064209836101816
12,8,3,0.00542171284742608,0.00542171284742608
12,8,4,0.018144775945782784,0.018144775945782784
12,8,5,-0.004104851268217708,0.004104851268217708
12,8,6,0.0010102046189701128,0.0010102046189701128
12,8,7,0.0021003574559223448,0.0021003574559223448
12,8,9,0.02487578630369623,0.02487578630369623
12,8,10,-0.000640104056958756,0.000640104056958756
12,8,11,-0.005559843073859186,0.005559843073859186
12,8,13,0.001555944925795602,0.001555944925795602
12,8,14,0.0018504014659699829,0.0018504014659699829
12,8,15,-0.0008554163260824408,0.0008554163260824408
12,8,16,0.005375389627113743,0.005375389627113743
12,8,17,-0.0025908210954753074,0.0025908210954753074
12,8,18,0.0032226815168860667,0.0032226815168860667
12,8,19,0.0010367590572543683,0.0010367590572543683
12,8,20,-0.0003805254037112879,0.0003805254037112879
12,8,21,-0.0012912717426257646,0.0012912717426257646
12,8,22,-0.00012261134082308791,0.00012261134082308791
12,8,23,0.0022743693559198926,0.0022743693559198926
12,8,24,-0.00025625756758475217,0.00025625756758475217
12,8,25,0.005121176003348259,0.005121176003348259
12,8,26,0.00011447192350080656,0.00011447192350080656
12,8,27,0.0019543877913373252,0.0019543877913373252
12,8,28,3.359050200268816e-05,3.359050200268816e-05
12,8,29,-0.00039237826105722757,0.00039237826105722757
12,8,30,0.0022016079482056073,0.0022016079482056073
12,8,31,-0.0010850086031685554,0.0010850086031685554
12,8,32,0.0011637953582253383,0.0011637953582253383
12,8,33,0.0007567122593940976,0.0007567122593940976
12,8,34,-0.0039824261080754165,0.0039824261080754165
12,8,35,0.002097601453086703,0.002097601453086703
12,8,36,-0.0028509597382614833,0.0028509597382614833
12,8,37,0.0004574342656628014,0.0004574342656628014
12,8,38,0.0008101041926525915,0.0008101041926525915
12,8,39,0.003577750584722,0.003577750584722
12,8,40,0.002569017936593433,0.002569017936593433
12,8,41,-0.003876145873658075,0.003876145873658075
12,8,42,0.004427359077487353,0.004427359077487353
12,8,43,0.0008101093646509428,0.0008101093646509428
12,8,44,0.004106374347397554,0.004106374347397554
12,8,45,0.00011852908420042824,0.00011852908420042824
12,8,46,0.00037539529834693336,0.00037539529834693336
12,8,47,-0.0026540991768708587,0.0026540991768708587
12,8,48,0.008103689739974093,0.008103689739974093
12,8,49,-0.010286580645766041,0.010286580645766041
12,8,50,-0.0017650912431260357,0.0017650912431260357
12,8,51,0.013426242166454704,0.013426242166454704
12,8,52,0.0019678586281510033,0.0019678586281510033
12,8,53,0.0020867899737295075,0.0020867899737295075
12,8,54,0.0025764990027505453,0.0025764990027505453
12,8,55,0.00025072087411586163,0.00025072087411586163
12,8,56,-0.007372262722459779,0.007372262722459779
12,8,57,-0.0012283725908235996,0.0012283725908235996
12,8,58,-0.003839312150552715,0.003839312150552715
12,8,59,0.012418464704567147,0.012418464704567147
12,16,0,0.001665586399200638,0.001665586399200638
12,16,1,0.0023652980289343996,0.0023652980289343996
12,16,2,0.011039021013670084,0.011039021013670084
12,16,3,0.01302517507795688,0.01302517507795688
12,16,4,0.010906032386157784,0.010906032386157784
12,16,5,0.004296770192770764,0.004296770192770764
12,16,6,0.010616306718312506,0.010616306718312506
12,16,7,0.008264350226937032,0.008264350226937032
12,16,8,-0.004546443910218256,0.004546443910218256
12,16,9,0.04593094070877309,0.04593094070877309
12,16,10,0.0009591633929336156,0.0009591633929336156
12,16,11,-0.0024431560832732305,0.0024431560832732305
12,16,13,0.0004916833522667562,0.0004916833522667562
12,16,14,0.00593016352977459,0.00593016352977459
12,16,15,-0.0017715050541536816,0.0017715050541536816
12,16,17,-0.00010424787544561172,0.00010424787544561172
12,16,18,0.0009648205731582357,0.0009648205731582357
12,16,19,0.002801242339609319,0.002801242339609319
12,16,20,-0.012909949771159468,0.012909949771159468
12,16,21,0.001243107324825554,0.001243107324825554
12,16,22,-0.0003715638272821395,0.0003715638272821395
12,16,23,0.0023631503086734094,0.0023631503086734094
12,16,24,0.0012620283840403563,0.0012620283840403563
12,16,25,-0.0004743174092740919,0.0004743174092740919
12,16,26,-0.0053723336904076486,0.0053723336904076486
12,16,27,0.006516012462839104,0.006516012462839104
12,16,28,-0.014636818400450436,0.014636818400450436
12,16,29,-0.0033766540582673217,0.0033766540582673217
12,16,30,0.004028985341908147,0.004028985341908147
12,16,31,-3.12013732957251e-05,3.12013732957251e-05
12,16,32,0.0007046046058933706,0.0007046046058933706
12,16,33,0.000546176221523235,0.000546176221523235
12,16,34,-0.0013511896939163463,0.0013511896939163463
12,16,35,2.3910365750536113e-05,2.3910365750536113e-05
12,16,36,0.0007988665139279558,0.0007988665139279558
12,16,37,-0.0003085624936094702,0.0003085624936094702
12,16,38,-0.00010840916492688772,0.00010840916492688772
12,16,39,0.009183496263736508,0.009183496263736508
12,16,40,0.01135477834906916,0.01135477834906916
12,16,41,0.002759221089927297,0.002759221089927297
12,16,42,0.013721666991594696,0.013721666991594696
12,16,43,0.000724204247976917,0.000724204247976917
12,16,44,0.0006348833296571196,0.0006348833296571196
12,16,45,-0.0025828446287139545,0.0025828446287139545
12,16,46,0.002342345768707466,0.002342345768707466
12,16,47,-0.00425722175233265,0.00425722175233265
12,16,48,0.0019343555743463522,0.0019343555743463522
12,16,49,-0.0012151023516428553,0.0012151023516428553
12,16,50,-2.7055156761742134e-06,2.7055156761742134e-06
12,16,51,0.003746612648089972,0.003746612648089972
12,16,52,0.0025233002614040638,0.0025233002614040638
12,16,53,-0.009659774000046365,0.009659774000046365
12,16,54,-0.005526528225923929,0.005526528225923929
12,16,55,0.0003788053038194766,0.0003788053038194766
12,16,56,-0.002135156780315227,0.002135156780315227
12,16,57,0.007813696508241114,0.007813696508241114
12,16,58,0.009812348929015636,0.009812348929015636
12,16,59,0.009006893368519963,0.009006893368519963
12,20,0,-0.005020748053133733,0.005020748053133733
12,20,1,0.012206174728322776,0.012206174728322776
12,20,2,0.013771833485148342,0.013771833485148342
12,20,3,0.00252512590029751,0.00252512590029751
12,20,4,0.0012872590219390088,0.0012872590219390088
12,20,5,-0.0015434735865386452,0.0015434735865386452
12,20,6,-0.01243988160672684,0.01243988160672684
12,20,7,-0.0038135918344215317,0.0038135918344215317
12,20,8,-0.0018560261922289593,0.0018560261922289593
12,20,9,0.0097468044123129,0.0097468044123129
12,20,10,-0.0005100111536680052,0.0005100111536680052
12,20,11,-9.381228269890548e-06,9.381228269890548e-06
12,20,13,-0.0002920774611808141,0.0002920774611808141
12,20,14,0.0017909770116062017,0.0017909770116062017
12,20,15,-0.0010723037570001003,0.0010723037570001003
12,20,16,0.019376225923322898,0.019376225923322898
12,20,17,0.00202451386389793,0.00202451386389793
12,20,18,0.0004699602331362872,0.0004699602331362872
12,20,19,0.00022098912714857348,0.00022098912714857348
12,20,21,-4.098785878193638e-05,4.098785878193638e-05
12,20,22,-0.0013621864353859754,0.0013621864353859754
12,20,23,-1.9043081200650215e-05,1.9043081200650215e-05
12,20,24,0.0011525841010385175,0.0011525841010385175
12,20,25,0.0007793630870220678,0.0007793630870220678
12,20,26,-0.0037407066308368085,0.0037407066308368085
12,20,27,0.0017845712389747389,0.0017845712389747389
12,20,28,-0.003560074945569497,0.003560074945569497
12,20,29,0.00015207509963017385,0.00015207509963017385
12,20,30,-0.0004488564813591572,0.0004488564813591572
12,20,31,-2.3651793838590723e-05,2.3651793838590723e-05
12,20,32,0.000531556585889563,0.000531556585889563
12,20,33,-0.00021198537760485722,0.00021198537760485722
12,20,34,-0.0006637993691540316,0.0006637993691540316
12,20,35,0.0012614335712175415,0.0012614335712175415
12,20,36,0.00917330395022362,0.00917330395022362
12,20,37,-0.0005006644513343344,0.0005006644513343344
12,20,38,0.002399408175291661,0.002399408175291661
12,20,39,0.009239321299768363,0.009239321299768363
12,20,40,0.004065337544834839,0.004065337544834839
12,20,41,0.0024962846205638695,0.0024962846205638695
12,20,42,-0.0034630149828943167,0.0034630149828943167
12,20,43,0.000549195066573601,0.000549195066573601
12,20,44,-0.00934791253773248,0.00934791253773248
12,20,45,-0.0017248446231105529,0.0017248446231105529
12,20,46,0.0002689168969331664,0.0002689168969331664
12,20,47,-0.004791088595473899,0.004791088595473899
12,20,48,0.0018934213034007613,0.0018934213034007613
12,20,49,0.017195112614608113,0.017195112614608113
12,20,50,0.0009565149775508311,0.0009565149775508311
12,20,51,0.0006412093723390794,0.0006412093723390794
12,20,52,-0.0022204807692635027,0.0022204807692635027
12,20,53,0.0074557617296910385,0.0074557617296910385
12,20,54,-0.003194639282824095,0.003194639282824095
12,20,55,-1.5310328578310293e-05,1.5310328578310293e-05
12,20,56,-0.0004740066918134129,0.0004740066918134129
12,20,57,0.001927959493718738,0.001927959493718738
12,20,58,0.0063306893337956435,0.0063306893337956435
12,20,59,-9.961338565288423e-05,9.961338565288423e-05
12,25,0,0.0014784453109062275,0.0014784453109062275
12,25,1,-0.008163051925683023,0.008163051925683023
12,25,2,0.008226490753205752,0.008226490753205752
12,25,3,-0.0030569283185425504,0.0030569283185425504
12,25,4,-0.005997011026483271,0.005997011026483271
12,25,5,-0.014706373107246824,0.014706373107246824
12,25,6,-0.005163887966706019,0.005163887966706019
12,25,7,0.028451512240321962,0.028451512240321962
12,25,8,8.003169801211899e-05,8.003169801211899e-05
12,25,9,-0.021974089943760905,0.021974089943760905
12,25,10,-0.006362439442103233,0.006362439442103233
12,25,11,-0.00016052543819209032,0.00016052543819209032
12,25,13,0.0018433909400183872,0.0018433909400183872
12,25,14,-0.014356576312820217,0.014356576312820217
12,25,15,-0.016215608467015506,0.016215608467015506
12,25,16,0.0024638081721585258,0.0024638081721585258
12,25,17,-0.0004662420814944372,0.0004662420814944372
12,25,18,-0.004788409749442202,0.004788409749442202
12,25,19,-0.001683351934970413,0.001683351934970413
12,25,20,-0.012391262116143532,0.012391262116143532
12,25,21,-0.002428391918779065,0.002428391918779065
12,25,22,0.0012507360575132616,0.0012507360575132616
12,25,23,-0.00360833747444436,0.00360833747444436
12,25,24,-0.0029109526359815206,0.0029109526359815206
12,25,26,0.004993918036001396,0.004993918036001396
12,25,27,-0.0017207105279858953,0.0017207105279858953
12,25,28,0.0015256113954539678,0.0015256113954539678
12,25,29,-0.005472041991413164,0.005472041991413164
12,25,30,0.0049497231432520765,0.0049497231432520765
12,25,31,9.965198413547366e-05,9.965198413547366e-05
12,25,32,-0.005381203065531883,0.005381203065531883
12,25,33,0.011454344959911046,0.011454344959911046
12,25,34,0.005345888142703876,0.005345888142703876
12,25,35,-0.010862822595911143,0.010862822595911143
12,25,36,-0.01518924635262231,0.01518924635262231
12,25,37,0.015324622866576085,0.015324622866576085
12,25,38,0.0014774555752591339,0.0014774555752591339
12,25,39,-0.001165995925507058,0.001165995925507058
12,25,40,0.003721336634283513,0.003721336634283513
12,25,41,-0.01012841538391153,0.01012841538391153
12,25,42,0.037940296798994744,0.037940296798994744
12,25,43,-0.0022854762646816284,0.0022854762646816284
12,25,44,0.02816284925475752,0.02816284925475752
12,25,45,0.002095484113795316,0.002095484113795316
12,25,46,-0.001553353052385089,0.001553353052385089
12,25,47,0.011468606880760172,0.011468606880760172
12,25,48,0.0033009194007736485,0.0033009194007736485
12,25,49,0.0055263504042964194,0.0055263504042964194
12,25,50,0.0003476663822344543,0.0003476663822344543
12,25,51,0.0015969985357495078,0.0015969985357495078
12,25,52,0.00989883637886529,0.00989883637886529
12,25,53,0.0020830404648728234,0.0020830404648728234
12,25,54,0.006942841950051544,0.006942841950051544
12,25,55,0.002193165089674784,0.002193165089674784
12,25,56,0.0018099290009172154,0.0018099290009172154
12,25,57,-0.01985249360110789,0.01985249360110789
12,25,58,-0.003290433968020279,0.003290433968020279
12,25,59,0.007419877781094911,0.007419877781094911
12,28,0,0.003060719946121186,0.003060719946121186
12,28,1,-0.003246015934260699,0.003246015934260699
12,28,2,-0.00788013487162373,0.00788013487162373
12,28,3,0.0028930198182723567,0.0028930198182723567
12,28,4,0.0038854207089159955,0.0038854207089159955
12,28,5,0.0009824241520440028,0.0009824241520440028
12,28,6,-0.001714190982339709,0.001714190982339709
12,28,7,-0.0003987186585055171,0.0003987186585055171
12,28,8,-0.0032538721232076287,0.0032538721232076287
12,28,9,0.019749924452795994,0.019749924452795994
12,28,10,0.0001757331532310622,0.0001757331532310622
12,28,11,-0.0006657348158945793,0.0006657348158945793
12,28,13,-0.00025091868687195616,0.00025091868687195616
12,28,14,0.001078892456699335,0.001078892456699335
12,28,15,0.00038627190681634824,0.00038627190681634824
12,28,16,-0.0047606630626185155,0.0047606630626185155
12,28,17,0.0001794204623263862,0.0001794204623263862
12,28,18,0.0006714247190699039,0.0006714247190699039
12,28,19,-0.0004342328456137002,0.0004342328456137002
12,28,20,0.0019930579095145625,0.0019930579095145625
12,28,21,-0.00012094116997019778,0.00012094116997019778
12,28,22,0.0007572426570657164,0.0007572426570657164
12,28,23,0.00022056902682577312,0.00022056902682577312
12,28,24,-0.0004243902500689851,0.0004243902500689851
12,28,25,-0.0018369488108859041,0.0018369488108859041
12,28,26,0.000302691272841806,0.000302691272841806
12,28,27,-0.00041288467052975723,0.00041288467052975723
12,28,29,-0.0009124722671850075,0.0009124722671850075
12,28,30,-0.00013297889553560597,0.00013297889553560597
12,28,31,0.0001939451003729017,0.0001939451003729017
12,28,32,-0.0004860996564364649,0.0004860996564364649
12,28,33,0.00013930820878718864,0.00013930820878718864
12,28,34,0.001177560021022643,0.001177560021022643
12,28,35,-0.00041918324911008255,0.00041918324911008255
12,28,36,0.00046838154434370653,0.00046838154434370653
12,28,37,-0.0002633689932551875,0.0002633689932551875
12,28,38,-0.0009494397173080114,0.0009494397173080114
12,28,39,0.013142966928797498,0.013142966928797498
12,28,40,0.0007397193647400719,0.0007397193647400719
12,28,41,0.011214232523982993,0.011214232523982993
12,28,42,0.006247277925099345,0.006247277925099345
12,28,43,2.3723360970829307e-05,2.3723360970829307e-05
12,28,44,-0.0009908853009367653,0.0009908853009367653
12,28,45,-0.0004254810946986514,0.0004254810946986514
12,28,46,-0.00037788752816869426,0.00037788752816869426
12,28,47,0.005706059842214483,0.005706059842214483
12,28,48,-0.0022217894542091044,0.0022217894542091044
12,28,49,-0.0017555873307049004,0.0017555873307049004
12,28,50,-0.0005761893169689067,0.0005761893169689067
12,28,51,-0.0015473062020791145,0.0015473062020791145
12,28,52,0.0008572842967663695,0.0008572842967663695
12,28,53,0.00045516974740733655,0.00045516974740733655
12,28,54,0.0012130105083804964,0.0012130105083804964
12,28,55,0.00011150848851796128,0.00011150848851796128
12,28,56,0.0007741831973059229,0.0007741831973059229
12,28,57,-0.004043930830753152,0.004043930830753152
12,28,58,-0.000456914430299603,0.000456914430299603
12,28,59,0.0013230369803477182,0.0013230369803477182
12,31,0,0.008511680419434625,0.008511680419434625
12,31,1,-0.004915017160128223,0.004915017160128223
12,31,2,0.002046532234986633,0.002046532234986633
12,31,3,0.0027814978766127338,0.0027814978766127338
12,31,4,0.015189982209725521,0.015189982209725521
12,31,5,0.004994923639454967,0.004994923639454967
12,31,6,-0.0006932016184065556,0.0006932016184065556
12,31,7,-0.0015365027664992945,0.0015365027664992945
12,31,8,-0.0011698136393402223,0.0011698136393402223
12,31,9,0.000139914991217679,0.000139914991217679
12,31,10,0.0003205891503589647,0.0003205891503589647
12,31,11,-0.005555119353719126,0.005555119353719126
12,31,13,0.001481548459802144,0.001481548459802144
12,31,14,-4.092012783331367e-05,4.092012783331367e-05
12,31,15,0.00030757881696263857,0.00030757881696263857
12,31,16,0.0008556712167432185,0.0008556712167432185
12,31,17,-0.0037116009765777573,0.0037116009765777573
12,31,18,0.008532626545050586,0.008532626545050586
12,31,19,-0.005209138075355095,0.005209138075355095
12,31,20,-0.0010394256189255023,0.0010394256189255023
12,31,21,0.005177293148821561,0.005177293148821561
12,31,22,0.0004185804388293901,0.0004185804388293901
12,31,23,0.002152283732048998,0.002152283732048998
12,31,24,-0.0011974654519047792,0.0011974654519047792
12,31,25,-0.00034989264336589103,0.00034989264336589103
12,31,26,-0.00030630411410150643,0.00030630411410150643
12,31,27,-0.00567582930684155,0.00567582930684155
12,31,28,-0.00017094885209711436,0.00017094885209711436
12,31,29,-0.0007265070278808849,0.0007265070278808849
12,31,30,0.004961902973112385,0.004961902973112385
12,31,32,-0.01318949158584374,0.01318949158584374
12,31,33,0.001845027536155718,0.001845027536155718
12,31,34,0.0006353506724186012,0.0006353506724186012
12,31,35,0.0037487817450484024,0.0037487817450484024
12,31,36,-0.0011150595718050136,0.0011150595718050136
12,31,37,-0.00010152507766614146,0.00010152507766614146
12,31,38,0.0007366263009059835,0.0007366263009059835
12,31,39,0.002351662623960262,0.002351662623960262
12,31,40,-0.0005630041310453968,0.0005630041310453968
12,31,41,-0.0018924092625551246,0.0018924092625551246
12,31,42,0.0007602592222786437,0.0007602592222786437
12,31,43,0.003068444408126195,0.003068444408126195
12,31,44,-0.0007754812876115428,0.0007754812876115428
12,31,45,-0.0009525233235440742,0.0009525233235440742
12,31,46,-0.0003774066531339711,0.0003774066531339711
12,31,47,-0.0005091267466513184,0.0005091267466513184
12,31,48,0.0013242046876991253,0.0013242046876991253
12,31,49,1.874002318407235e-05,1.874002318407235e-05
