source,target,lag,coefficient,p_value
1,35,3,-0.06429656519169111,0.0004177894453995615
3,35,1,0.09589430331827321,9.111903108506359e-08
5,35,3,-0.06165507505985619,0.0002813464123146051
10,35,1,0.08382733098222342,3.1332490149272636e-07
18,35,1,-0.11260602221934661,7.189741062630153e-11
23,35,1,0.07104740253638642,3.240880770950241e-05
31,35,1,-0.04373119664381333,0.007973883294680075
35,35,1,0.2863323034199898,2.0973212134068243e-65
39,35,1,-0.08636978965082182,2.233178049035148e-07
50,35,1,-0.06005598516617532,0.00021312600577844885
51,35,2,-0.05977357913204448,0.0003527132847433055
53,35,1,0.11488184556808205,2.0231009804489428e-11
56,35,1,-0.06700146963873405,6.610228318519784e-05
3,36,1,0.04353501349942425,0.017430773366350228
7,36,2,0.07913063199556654,1.681801859338916e-06
10,36,1,-0.042995027307726204,0.009029799484949641
11,36,1,0.07017568372887735,3.05375681677212e-05
13,36,2,-0.0736736642874869,6.223614185471426e-06
20,36,1,0.06789646530675197,2.7043729083736172e-05
22,36,1,0.09920078220543316,8.520354983437434e-09
28,36,1,0.061805000360245235,0.00019771292674418997
35,36,1,0.07910549040092495,9.849138905581965e-07
36,36,1,0.3366990377161864,2.4099138958830993e-83
39,36,1,0.10657723440126625,1.5424009432418203e-10
41,36,1,0.05895325967639446,0.0004288306295784174
47,36,1,-0.06883676815059443,4.176779828828038e-05
50,36,1,0.06850267807116835,2.2493743776281226e-05
54,36,1,0.07222856611467846,1.315036252833684e-05
59,36,1,0.09589244975789968,8.87856656089782e-09
1,37,1,0.058477074523666586,0.0005078008357815334
2,37,1,-0.06686296379455856,0.00012005417547789898
8,37,1,0.05028397002240607,0.0024922540702204915
20,37,3,-0.06719507379316741,3.6858876820230034e-05
24,37,1,0.0708273045682879,1.8649271636538387e-05
30,37,2,-0.04571409455894322,0.006606993492495218
37,37,1,0.30391058116716163,1.4452252814547328e-72
38,37,2,0.05227608281244051,0.0016961566182826361
47,37,1,-0.06569580635377138,8.04304645946602e-05
50,37,1,0.05383990776378887,0.0009177793870185767
59,37,1,-0.07945265094435287,2.496386036738369e-06
0,38,1,0.14680473582911485,4.486660509000109e-19
4,38,1,-0.13144982979988512,7.505621963137257e-16
10,38,1,0.07513258848872736,2.19638759851655e-06
11,38,3,-0.050319114157536315,0.0014472644601998756
15,38,1,0.05691201089773738,0.000317239370243823
24,38,1,0.10328351181948772,9.663458358668375e-10
24,38,2,-0.08139965027459542,1.4847277565736046e-06
38,38,1,0.2976288217918729,4.903864702415486e-70
50,38,1,0.08066943773252874,4.1349641349536986e-07
2,39,1,0.1200022336831768,1.3867799398777895e-11
4,39,1,-0.19175713129976604,6.851766560476244e-28
6,39,1,0.06495463341062149,0.00010022681626930416
10,39,1,0.06150306096602501,0.00016236179983736583
13,39,1,0.1164378038302688,2.603756854783388e-12
21,39,1,0.05460453828802923,0.002270868447374407
22,39,1,-0.13867273044394646,4.2701098331916844e-14
39,39,1,0.24721805097084396,2.4111550263541713e-47
52,39,1,-0.05440277453176301,0.0011243901094957157
59,39,1,-0.05695574273987997,0.000915201673472769
4,40,1,-0.09992803888232113,2.533922304196807e-09
5,40,1,0.1294960986545886,2.474634947100248e-14
12,40,2,-0.05513712203865389,0.0006726045921351015
19,40,1,0.10876750366544348,3.5757692592917344e-11
40,40,1,0.29052782862248866,3.24933264022781e-64
50,40,1,0.0819988209580829,4.911026013214307e-07
53,40,1,-0.06291753651072894,0.00024583756211413914
57,40,2,-0.06626112969004253,6.981264391588883e-05
5,41,4,0.05390320971554198,0.0012296026454997303
6,41,1,-0.11532428873264398,6.549994753575499e-11
8,41,1,0.06601500014577986,0.00012567257465544146
20,41,1,-0.08281329931858455,9.992158198568753e-07
20,41,3,0.05978371379898941,0.0003703568332138171
21,41,1,0.04323022049691376,0.01145353894479142
31,41,1,-0.07072417786122073,2.5692276399351056e-05
37,41,1,0.062302262286378245,0.0001944721870822031
41,41,1,0.18656448720542243,1.5499232054112961e-24
46,41,1,0.0874347689091585,3.2015638930118163e-07
0,42,1,-0.06188731726099919,0.0004306811008055513
1,42,2,0.08090077796538186,4.026283849594367e-07
2,42,1,0.16897833530578726,2.388316120680523e-18
5,42,3,0.09201628442556463,1.237272974341859e-08
8,42,2,-0.05742064530719043,0.00031785693297559266
10,42,1,-0.08429546776243353,8.795404711007948e-08
11,42,1,0.06451118529438568,8.976359820209389e-05
12,42,1,0.04636638898498315,0.004037643391743365
15,42,1,0.059748235452934194,0.00026733038706434545
20,42,3,0.06400621343075993,4.5941620545041783e-05
27,42,1,0.06089004405027957,0.00014034544573142966
36,42,1,0.08623087442817065,8.422183381660981e-08
42,42,1,0.24570032682359624,8.085420878257376e-48
45,42,1,0.06600063615956349,0.0001653749617194474
54,42,1,-0.06899529585053375,2.6955321723871602e-05
3,43,1,-0.1051149127846129,2.3188217108321574e-09
11,43,1,-0.04587221498896459,0.006316543886693928
15,43,1,0.09566917154979343,4.4066269555932145e-09
20,43,1,-0.10225850437181896,4.560760181462642e-10
23,43,1,0.11964303427032599,6.847536452620038e-12
27,43,1,-0.06768663479778439,3.559517769527007e-05
36,43,1,0.07442523620751018,1.0842237635421692e-05
41,43,1,-0.04061057709990293,0.014886625221643503
43,43,1,0.27965126789233435,3.225542792632479e-62
43,43,3,0.06886753901643408,4.044791427620186e-05
43,43,4,0.06622575935899432,7.10878678076523e-05
44,43,1,-0.08666417457097465,8.621414371514199e-08
49,43,2,-0.05965239635712853,0.00025063288346091877
51,43,2,0.07247595410183,8.907416506715593e-06
56,43,1,0.05528215466416151,0.0008823113727103422
1,44,2,-0.0993773874472394,6.562741570510433e-09
2,44,1,-0.13535259306266026,2.3078190170739544e-13
2,44,2,0.05713470834559394,0.0018779769566624506
6,44,1,-0.10248727371215029,3.0499945606814327e-10
7,44,2,-0.09342549443771561,1.3230239177932552e-08
8,44,1,-0.09656814640499636,9.547537438380549e-09
16,44,1,0.12108252343883034,3.099909762761767e-12
16,44,2,-0.07646638375339432,8.004888458114011e-06
29,44,1,-0.08222248474425783,4.764133575843139e-07
36,44,1,-0.06565260531341521,6.287969004735113e-05
37,44,1,-0.08733339545463888,6.859563171546034e-08
40,44,1,-0.06237060105545755,0.00016624661192526325
44,44,1,0.28370035351969425,1.6992811739617834e-62
55,44,1,-0.06296186336550719,0.0001747269696044411
13,45,1,-0.06445677507668823,7.361843739517853e-05
18,45,1,-0.05757892558095563,0.0004916321523624769
19,45,2,0.08580640832713606,1.4837288704466086e-07
20,45,1,-0.06364337231523454,0.0001415045990224803
22,45,1,0.05878880382566972,0.0005756159275785653
23,45,1,0.08091424322402517,2.438194087910189e-06
24,45,1,-0.05501726350396236,0.0006697207045830742
32,45,1,0.04328056971733455,0.008689849675023247
37,45,1,-0.08610978320338178,1.2669927870474678e-07
44,45,1,-0.058577144837590564,0.00031492031683723895
45,45,1,0.25155095647506337,2.0579180887017029e-47
45,45,3,0.10130617638970277,4.951610574363049e-10
49,45,1,-0.06838805367908335,3.9372254742934865e-05
58,45,1,-0.04992922233583589,0.0025920479112930377
9,46,1,-0.23887928246209855,6.732609269715057e-34
9,46,2,0.15434367494131507,1.4941956839172107e-16
15,46,1,-0.05148877460011658,0.001530480701748929
16,46,1,0.06131166678673834,0.00016654445281216385
17,46,1,-0.09406127449517543,1.0730061134225258e-08
19,46,1,0.07643567094039655,2.104932924376069e-06
21,46,3,-0.05325293633464114,0.0012398089575689098
23,46,1,0.15789507905554426,3.7505544623408386e-20
37,46,4,-0.048179418966816774,0.002872993397172154
46,46,1,0.26054686460920273,3.497397952010518e-51
46,46,2,0.058309704073616846,0.0006401548890851785
53,46,1,-0.09229010807829587,3.7958522315513535e-08
53,46,2,0.04793959679518007,0.004389594297683805
0,47,1,-0.15823681829542247,7.040039102304549e-17
1,47,1,-0.14429251810363616,1.4604093596135174e-11
1,47,2,0.165574492495218,4.210376173024596e-17
4,47,1,0.07623776631765715,3.885785191671948e-06
15,47,1,0.05567739102381817,0.0006563998737917388
17,47,1,0.05914773604819477,0.0007623895388330923
26,47,1,-0.0782417315003722,2.088813638867517e-06
28,47,1,0.09234513995194323,5.670758763677195e-08
35,47,4,-0.060027023306862805,0.00013496860584589587
36,47,2,-0.05201290425086674,0.0030675125676720883
42,47,1,-0.08154631084471968,8.614873886428682e-07
44,47,1,0.08333386936469994,2.616109208375794e-07
47,47,1,0.2116331901456096,3.504770395153765e-34
47,47,4,0.07819358368332129,9.054185216158063e-07
50,47,1,0.0486447582754011,0.0023410607187677873
54,47,1,-0.046075195485870045,0.006174257429749156
56,47,1,-0.04907419836542729,0.002551510655793017
57,47,1,0.04721596363264779,0.004450688424811786
2,48,1,-0.11601549744225875,3.5410219675855057e-10
6,48,1,-0.06923800373035169,3.087788366889231e-05
7,48,2,-0.06396546984769588,9.330615279876156e-05
11,48,1,-0.049451188930557916,0.003513070435405123
14,48,1,-0.0456864512789307,0.007214653835406125
15,48,1,0.05503925280556951,0.0011428818712560349
16,48,1,-0.07815068863591425,2.3458047267432884e-06
19,48,1,0.07256291299661795,1.420636624166296e-05
27,48,1,-0.13982246518069727,3.172795535838304e-17
38,48,1,0.04033616947038195,0.013965752203430867
48,48,1,0.22646860967415225,1.7794042256971984e-36
49,48,1,-0.08682897291297774,1.6188816809660874e-07
51,48,1,0.10818106665001512,1.2578941534201327e-10
54,48,1,-0.07880941662149599,2.207010763951727e-06
1,49,1,0.08739342462799546,2.5402141883500806e-05
1,49,2,-0.11461595317634596,2.575178655864236e-09
7,49,1,0.09861258685428945,1.70487794384846e-08
10,49,1,0.0548186095469985,0.000861760215369811
18,49,1,-0.08191019766380332,8.15555120610065e-07
30,49,2,-0.12387037492977529,3.574156960840297e-13
31,49,1,0.04846687380921768,0.0034988237449378387
32,49,1,0.08060836275623251,1.379607118037408e-06
43,49,1,-0.058144229783464174,0.00047874617519949093
44,49,1,0.0643243069287433,0.00012164653099732752
48,49,1,0.06644153955196634,8.305973295015721e-05
49,49,1,0.2731611263108701,5.006457448684089e-58
55,49,1,-0.08812713542375684,4.5058236328841477e-07
2,50,2,-0.05846415184647671,0.0005689527726007612
11,50,1,0.0539614535413608,0.0014514463359724561
19,50,2,-0.07152401121158082,2.1795518534207926e-05
28,50,3,-0.09282387202936258,3.2248760749404554e-08
35,50,4,0.05496372832591948,0.0008274865315654442
47,50,1,-0.0659872159981603,9.026973637066208e-05
49,50,1,0.08562816159643241,3.49315978782663e-07
50,50,1,0.24105174399549123,1.5797920655524036e-46
56,50,1,-0.10945848814373162,3.8995276535008867e-11
58,50,1,-0.08290799355325204,7.196949950757894e-07
1,51,1,0.1290018041177602,2.8671599410130886e-12
12,51,1,-0.05343423501475055,0.0015787194143924036
14,51,1,0.07980570513376982,1.3049445631157421e-06
20,51,1,-0.10157673866546486,4.550898562168647e-10
28,51,1,-0.05959574200009229,0.0008869585441441469
28,51,2,-0.05044180629040203,0.003127480705005668
39,51,1,-0.07031330618026602,1.2904501001362254e-05
42,51,1,0.0705603320551056,4.5465464175571134e-05
42,51,2,-0.05339184755856902,0.0015441433053336358
47,51,1,0.05730723057636716,0.0005842161942748467
48,51,1,-0.054285686801975236,0.0009836242061343034
50,51,1,-0.07027206112828827,1.0904231512979068e-05
51,51,1,0.2967596195757536,6.019563570643843e-65
57,51,1,-0.102624484930101,2.4907177146880303e-10
58,51,1,-0.07369820208629393,6.795340960389409e-06
3,52,2,-0.08466468235318661,2.796131739235678e-07
6,52,1,-0.07834644666868944,2.4138968415937393e-06
7,52,1,-0.11424811349989529,7.1395799441973915e-12
10,52,1,0.09160875805608126,2.2925249733942526e-08
11,52,1,-0.07531175528135657,6.671761608259951e-06
13,52,1,0.08110191476418384,7.834621396455222e-07
19,52,1,0.10642920761148743,5.791780579507034e-11
27,52,1,-0.09561051419346796,4.8086725853155615e-09
32,52,1,-0.12623017634224115,1.1320314242413027e-13
32,52,2,0.05161188756288703,0.002637907876871579
33,52,1,0.04968811464282024,0.0026129806751421943
52,52,1,0.18512994444747483,3.2188194462533516e-26
52,52,2,0.06579785444822414,0.00012729769305324916
52,52,4,0.063191897280194,9.142746569598471e-05
4,53,1,-0.17583809151253693,3.2327582504635586e-24
9,53,1,-0.09788732200891424,7.307601992483991e-08
22,53,1,0.1018318299459343,1.2164744646121596e-08
23,53,1,0.14200734822734606,1.3680419184031288e-16
42,53,1,-0.077973174965297,1.283278161399583e-06
44,53,1,0.07328362125236726,4.045543991530681e-06
46,53,3,0.06296853057836002,7.97049323968301e-05
49,53,1,-0.09438832727329527,7.806799237013165e-09
52,53,1,0.059935181336717394,0.00021362256482428742
53,53,1,0.20441515939809426,3.834128030856087e-33
53,53,3,0.08713371677036717,6.129076889949852e-08
57,53,1,0.10872652979012075,1.877721719259447e-11
0,54,1,0.06134405007157473,0.005307046516706081
3,54,1,0.11386539411408145,4.333624647395097e-10
4,54,3,-0.06727010482489232,4.7332893974632826e-05
9,54,1,0.05396417828011664,0.006574882732790713
15,54,1,0.07876103985833816,1.9807321427129826e-06
17,54,1,-0.10768637210066774,7.876602902561088e-10
21,54,1,0.061791529418220505,0.0005334815117496533
28,54,3,0.05683243883958526,0.0003994464318272708
33,54,1,0.046636830546612655,0.009774262024301757
46,54,1,-0.09350827320308072,3.2212176917128425e-08
49,54,1,0.09862521142035856,3.93455137268985e-09
50,54,1,0.0675410226788037,3.5143482645437185e-05
51,54,1,-0.08939652057371855,5.260204520702604e-07
54,54,1,0.26172382550914397,1.184215259496877e-50
55,54,1,0.051380979333228355,0.0031414910896894184
2,55,1,-0.12895811592008324,5.462306439131411e-13
5,55,1,0.16602025823730493,4.198189218580872e-20
13,55,1,0.07510342665246117,3.7389081327944218e-06
15,55,1,-0.07091856899988343,2.7462644697633226e-05
18,55,1,-0.07362132598573203,5.1362964038265695e-06
28,55,1,0.17432177658453543,1.5385956712262716e-24
28,55,2,-0.07016686945267657,4.100798345178958e-05
34,55,1,0.058835411900917095,0.0002859150414264464
44,55,1,0.08788655274546699,1.2717070234049263e-07
55,55,1,0.1684494016199409,1.0561911478027525e-20
57,55,1,0.06179327926497543,0.0001538465657846067
59,55,1,0.09199235505279159,4.7400697632761314e-08
2,56,1,-0.0582248784125077,0.0006436752795615577
2,56,3,0.056022555269245995,0.0008421629743390653
6,56,1,-0.05738144531922402,0.0005155249734497004
7,56,1,-0.05786260846088392,0.0010962775419671126
11,56,1,-0.047928105122796,0.0043900040501717984
11,56,3,0.07586054996263147,3.593830553723781e-06
20,56,1,0.13931294146144954,3.8112872516600424e-17
24,56,1,0.0671091410600591,3.525823578628917e-05
31,56,1,0.05715152415620849,0.00038884283540315906
35,56,1,0.057956659498522765,0.00034119754077431124
46,56,1,-0.06675226482778217,4.711799105193531e-05
56,56,1,0.2949973485945291,5.536533187403991e-68
56,56,3,0.06656305061230579,8.409844230956017e-05
56,56,4,0.07317781410854123,1.467249805042352e-05
1,57,1,0.04724030357401603,0.022344175746913858
2,57,1,-0.08582679029005638,6.770058574222092e-06
3,57,1,0.09780860678645131,2.0133386895170005e-08
8,57,1,-0.08525480813613417,2.48658628210458e-07
13,57,1,0.07701314941803343,1.7397641993410422e-06
15,57,1,0.08407277860603098,7.590758279764415e-07
26,57,1,-0.057003111111702955,0.0004856920062239235
45,57,1,0.06987917774189076,5.686781254513849e-05
48,57,1,-0.0924263403005673,8.75417107286564e-08
57,57,1,0.33253519554145544,1.4707420208914038e-82
57,57,4,0.11681215922989026,7.553186951670014e-13
5,58,1,-0.09744159458506105,5.952309984155533e-09
6,58,1,-0.06369811899640199,0.00013867991289411873
14,58,1,0.07014806888659793,2.7096321661067972e-05
15,58,1,0.08582812287154898,2.8848131614898024e-07
28,58,1,-0.0746243461951031,6.485569049999994e-06
38,58,1,-0.061763513743138175,0.00019533806871497415
57,58,1,-0.07080649030655904,2.3413017017381486e-05
58,58,1,0.24704627922642533,1.5281701794326587e-48
58,58,3,0.08065870278310634,8.780107043503498e-07
0,59,1,0.11263854464775015,1.4920421009184814e-08
1,59,2,-0.05398535693678586,0.0030948580159824083
2,59,1,-0.1670499007994681,4.3439531180361567e-17
2,59,2,0.07601985088430806,0.00012380514521611257
8,59,1,-0.059413519576720565,0.0004875333767475264
21,59,1,-0.04639595589554309,0.010354424887075893
41,59,1,-0.07937409962629657,2.4047261287211545e-06
42,59,1,0.0638045301962534,0.0002055300068101639
44,59,1,-0.0689921692285217,3.9725259496749606e-05
46,59,1,0.046139055695230906,0.006546684674786588
50,59,1,0.07034904676332028,1.3829682891575892e-05
54,59,1,-0.09295625160297534,3.60110425008499e-08
59,59,1,0.24948348248078261,1.0124308125686116e-46
