source,target,lag,total_effect
6,1,2,-0.07956920804299987
6,2,2,0.1166668492825149
6,3,2,0.0038408544009132036
6,4,2,-0.007240538864090188
6,5,2,-0.02155117318324565
6,7,2,0.06967054129910388
6,8,2,-0.02405217287566121
6,9,2,-0.04354618965432385
6,10,2,-0.1422990295031149
6,11,2,-0.0053096677842087185
6,12,2,-0.08514704007608351
6,13,2,-0.020868207470362884
6,14,2,-0.09034647948300499
6,15,2,0.012984940042921415
6,16,2,0.023046630478956564
6,17,2,0.009797114884439703
6,18,2,-0.03807921826335018
6,19,2,-0.133173677416299
6,20,2,0.02419735096154961
6,21,2,0.026645625630193365
6,22,2,-0.0050275723538998306
6,23,2,-0.023238885998650247
6,24,2,0.07955166702562061
6,25,2,0.08255476678630394
6,27,2,-0.004054285639517852
6,28,2,-0.008613583276127629
6,29,2,-0.0008658785744217914
6,30,2,-0.03932764776570476
6,31,2,0.022810780369693664
6,32,2,0.009381647929625227
6,33,2,-0.0033785617071484934
6,34,2,0.08343529092174709
6,35,2,-0.01307060328893112
6,36,2,0.0062865347189223555
6,37,2,-0.013548919239669737
6,38,2,-0.0018578253662327876
6,39,2,0.06984216371824527
6,40,2,-0.017427812641434625
6,41,2,-0.07118359379504087
6,42,2,0.041404576106107344
6,43,2,0.01039319096437109
6,44,2,-0.10398692555484047
6,45,2,0.006845250378097397
6,46,2,-0.012247284412897708
6,47,2,0.008490913016294952
6,48,2,-0.0830235089620818
6,49,2,-0.01821013279188679
6,50,2,0.011561969491252443
6,51,2,-0.002135887482939865
6,52,2,-0.08742480091289433
6,53,2,-0.012206347038084276
6,54,2,0.004240245038729254
6,55,2,-0.028299813914419245
6,56,2,-0.05296426559383317
6,57,2,-0.01609529164855665
6,58,2,-0.04480859503967045
6,59,2,-0.02168346854336117
7,0,2,0.015641580811932263
7,1,2,-0.006989109259942916
7,2,2,0.036467290476305925
7,3,2,-0.11521685707655377
7,4,2,0.00018231864494118856
7,5,2,0.0012763201482221286
7,6,2,-0.008205168870028917
7,8,2,-0.011641788624103921
7,9,2,0.005984285064620887
7,10,2,0.03747328473483976
7,11,2,-0.06853638810721147
7,12,2,-0.01287758792535583
7,13,2,-0.13183734555215237
7,14,2,-0.003418342931733259
7,15,2,0.003784059919880994
7,16,2,0.0725857679066616
7,17,2,0.009298656474561007
7,18,2,0.021556067894765565
7,19,2,0.0046507951155787194
7,20,2,0.007085789976942889
7,21,2,-0.005131361767115433
7,22,2,-0.003966625935446562
7,23,2,-0.009611525512171442
7,24,2,0.008360695719779014
7,26,2,-0.006960061237132346
7,27,2,-0.06753146668167188
7,28,2,-0.00692120006190995
7,29,2,0.0729753715921534
7,30,2,0.001406323101175033
7,31,2,-0.0570719690468064
7,32,2,-0.06624570723242976
7,33,2,-0.006937116173930583
7,34,2,-0.016827066683183397
7,35,2,0.010603854006186403
7,36,2,0.07331922726737476
7,38,2,0.003140040694817174
7,39,2,-0.0073926066404264865
7,41,2,0.005213280987882086
7,42,2,-0.011254667839591224
7,43,2,0.003917726109116538
7,44,2,-0.10127589064940207
7,45,2,-0.0010055599158650484
7,47,2,0.002839561125550469
7,48,2,-0.060419063057958404
7,49,2,0.07222518102637897
7,50,2,0.011690626637427412
7,52,2,-0.06944891234890999
7,53,2,-0.01615535852126302
7,54,2,0.009725687227212768
7,55,2,-0.01043523772584249
7,56,2,-0.04938211241471749
7,57,2,-0.010700583954869005
8,0,2,0.0017208847989126888
8,1,2,0.00990866357726118
8,2,2,-0.04169817021055303
8,3,2,-0.0025263963881971773
8,5,2,-0.007970888482491468
8,6,2,-0.05171337540872893
8,7,2,-0.005306368950870891
8,9,2,-0.007521871161348007
8,10,2,0.07565677850697443
8,11,2,-0.007973827609383016
8,12,2,0.009442810693766405
8,14,2,0.0334653497203868
8,15,2,-0.004616950790996449
8,17,2,0.0011926632994987123
8,18,2,-0.08002341659050546
8,19,2,-5.926529777413387e-05
8,20,2,0.004361019702263886
8,21,2,-0.01193516859736373
8,22,2,-0.018838693172352396
8,23,2,-0.002120351234394906
8,24,2,-0.06363552450042625
8,25,2,-0.015870468274046076
8,26,2,0.002122654730732348
8,27,2,0.014985156681364686
8,28,2,0.012982566007037927
8,30,2,0.026981053663167852
8,32,2,0.00529029342977705
8,34,2,-0.010707854373604702
8,35,2,0.01761101189761661
8,36,2,-0.004800565499197634
8,37,2,0.03547974466841062
8,38,2,-0.004342784942836998
8,39,2,0.0034722806097534967
8,41,2,0.05183971776141847
8,42,2,-0.06859063994358042
8,43,2,0.011577376298663655
8,44,2,-0.06750288744038484
8,45,2,0.01244716446389012
8,47,2,-0.012072785217769262
8,48,2,0.01469506361765131
8,49,2,0.006169704085008969
8,51,2,0.012143848708010753
8,52,2,0.019761497734424725
8,53,2,-0.016346322902751325
8,55,2,-0.011524614348824548
8,56,2,-0.002515656425583581
8,57,2,-0.06572601082652954
8,58,2,0.01313524196059971
8,59,2,-0.039447068859779055
9,0,2,0.0175442904812034
9,1,2,0.1347207297541057
9,6,2,-0.0043709453537118135
9,7,2,0.005375860231490531
9,12,2,0.006449062634906209
9,13,2,-0.01703049091838652
9,17,2,0.005665133598758303
9,19,2,0.0104886606667752
9,21,2,-0.09258067587949155
9,24,2,0.043150362897239815
9,25,2,-0.005152266217544676
9,28,2,-0.015693258830096878
9,29,2,0.030394195588520752
9,30,2,-0.01478147784843637
9,31,2,0.019196299080452884
9,33,2,-0.02053824897504217
9,35,2,-0.011245476210101205
9,36,2,0.0038977552187297
9,37,2,0.004713304803466217
9,38,2,0.00687314977387426
9,40,2,0.006158829156433342
9,41,2,-0.020886354859259184
9,42,2,-0.003723274445767595
9,45,2,-0.0036612028924067914
9,46,2,0.022957000092165947
9,47,2,-0.0024864100634907167
9,48,2,-0.004252885408714397
9,53,2,-0.05204664421182837
9,54,2,0.05412253312053618
9,56,2,0.02041160739237894
9,59,2,-0.0160379722517099
10,0,2,-0.021782175728181606
10,1,2,-0.023113426532444192
10,2,2,-0.08475745376206088
10,3,2,-0.004535404900291741
10,4,2,-0.00806044240025861
10,5,2,0.023819248515252422
10,6,2,0.009264305162969944
10,7,2,-0.04768658505998867
10,8,2,-0.04704780975700526
10,9,2,0.022121518688456326
10,11,2,-0.05975828550588266
10,12,2,-0.010270847127317077
10,13,2,0.032370761122375816
10,14,2,0.003855789648129607
10,16,2,-0.008532758636670053
10,17,2,0.03955427891891095
10,18,2,0.02128598088796024
10,19,2,-0.0009139220548650313
10,20,2,0.005072417689969049
10,21,2,0.016615878369733335
10,22,2,0.004652734500271219
10,23,2,0.015235918897597366
10,24,2,-0.030450857448873016
10,25,2,-0.002427936258046642
10,26,2,-0.00838243295096801
10,27,2,0.02079648077462459
10,28,2,0.0033958502824046706
10,29,2,-0.010236514404511687
10,30,2,0.005190143544080529
10,31,2,0.0028897103736887477
10,32,2,0.009530953407935428
10,33,2,-0.013602960240339792
10,34,2,-0.018692937455880344
10,35,2,0.06184134876798652
10,36,2,-0.030184221765845752
10,37,2,-0.0042205065392292695
10,38,2,0.054911849040786276
10,39,2,0.029171420501282148
10,41,2,-0.009322956460875559
10,42,2,-0.09192227344089947
10,43,2,0.0012201059013371312
10,44,2,0.030794958405649376
10,45,2,-0.00048628270750234614
10,46,2,-0.006730865498774451
10,47,2,0.011106496234748504
10,48,2,0.015322115340773554
10,49,2,0.030550198495704284
10,50,2,-0.000505443438961411
10,51,2,-0.010272399752785443
10,52,2,0.08601966239784271
10,53,2,0.006889135924155401
10,54,2,-0.002299357451336402
10,55,2,0.01365720204457052
10,56,2,0.019081190773088758
10,57,2,0.021129509731158874
10,58,2,-0.004640452661681058
10,59,2,0.020703511693612186
11,0,2,0.023119786570399085
11,1,2,0.0019689295417930613
11,2,2,-0.004506399635135585
11,3,2,-0.01630310038831351
11,4,2,0.0009306096313524276
11,5,2,0.009276891238621694
11,6,2,-0.006208126313400848
11,7,2,-0.013219489120746789
11,8,2,0.00037997693062370805
11,9,2,0.003942022076005435
11,12,2,0.003027972073900003
11,13,2,-0.010835990301903452
11,14,2,-0.09579327024178737
11,15,2,0.016138831725383867
11,16,2,-0.005237686226706512
11,17,2,0.009439649067546947
11,18,2,0.0018138234726043682
11,19,2,0.010863172167174237
11,20,2,-0.010156613731345665
11,21,2,0.05404295545188593
11,22,2,0.026509072811559252
11,23,2,-0.03618731073246637
11,24,2,-0.004861720347402095
11,25,2,-0.012643997952785056
11,26,2,0.0700463120264767
11,27,2,-0.011496218032673696
11,28,2,-0.0030678907540432716
11,29,2,-0.010729773271647234
11,30,2,0.004351570046954392
11,31,2,0.003255523417314106
11,33,2,0.001035914425108825
11,34,2,0.08939345814306185
11,35,2,-0.00505674719530193
11,36,2,0.05790527873068174
11,37,2,0.002905279681466844
11,38,2,-0.006643201876948068
11,39,2,-0.016661420873872287
11,40,2,-0.003934557412502294
11,41,2,0.003877709950607867
11,42,2,0.043690738037623564
11,43,2,-0.03421444786359811
11,44,2,-0.004607216466451038
11,45,2,-0.0016491204108416368
11,46,2,-0.011172607387256462
11,47,2,-0.0034254539182188523
11,48,2,-0.02176338755219594
11,49,2,-0.0006184085162265973
11,50,2,0.036479418559852726
11,51,2,-0.007277790551713846
11,52,2,-0.039379421228709216
11,53,2,-0.027240939223768114
11,54,2,0.009187253588389685
11,55,2,0.008930867921747637
11,56,2,-0.03032664542366868
11,57,2,-0.002364733202344603
11,58,2,-0.009424686561468006
11,59,2,0.0037505692626637467
12,0,2,-0.07419467024464424
12,1,2,0.016698046780635807
12,2,2,-0.02011626202260244
12,3,2,-0.08079881560587195
12,5,2,0.04350720114792162
12,6,2,0.08834120798330537
12,7,2,0.0022119283094476382
12,8,2,-0.015982465836125184
12,9,2,0.017060750099832815
12,10,2,0.03945212506715696
12,11,2,-0.004351755298398213
12,14,2,0.005499875282502954
12,17,2,0.008131528707421785
12,18,2,-0.0774732837562952
12,21,2,0.007516555134250294
12,22,2,-0.005146789710388397
12,23,2,0.006044746604253119
12,24,2,0.010281563393683706
12,25,2,-0.012914064887216694
12,26,2,-0.0023641008473979904
12,27,2,-0.004173007162984332
12,28,2,0.003234787410794764
12,29,2,0.044868692856426994
12,30,2,0.022292252182712288
12,31,2,0.006212848341875397
12,32,2,-0.004916282435438585
12,33,2,0.003918686227905891
12,34,2,-0.002583291837356121
12,35,2,0.0009306334182083592
12,36,2,-0.005232858449828511
12,38,2,-0.007737744195654561
12,39,2,0.0027777079345522367
12,40,2,-0.04899438034728292
12,42,2,0.03254797005047873
12,43,2,0.007946193446114956
12,44,2,-0.0044006460359648295
12,45,2,0.005239504496882905
12,47,2,0.00821680662422138
12,48,2,-0.005780572539523301
12,49,2,0.00992938829560404
12,51,2,-0.03594582820736535
12,52,2,0.004137393653747103
12,53,2,-0.003615334560835111
12,54,2,-0.008482075826259308
12,55,2,0.01457460519976103
12,57,2,-0.007393871046753174
12,58,2,-0.00462221296046831
12,59,2,-0.005582081649187864
13,0,2,-0.021740900418372695
13,1,2,0.085931308570024
13,2,2,0.10029578363162443
13,3,2,0.06609941999000668
13,4,2,0.008731698126748292
13,5,2,0.008891324936196949
13,6,2,0.003013741863733129
13,7,2,0.012056906434150982
13,8,2,0.013321526805190899
13,9,2,-0.0019221060942346318
13,10,2,0.014814512206471822
13,11,2,0.06722115017675154
13,12,2,0.06623171388267682
13,14,2,-0.015246756922033124
13,15,2,0.0694652085938553
13,16,2,0.05071187704626511
13,17,2,-0.007603129191658126
13,18,2,-0.017315516858771675
13,19,2,-0.013110894780900082
13,21,2,0.01477103792422905
13,22,2,0.020413241157412405
13,23,2,0.04955940760854492
13,24,2,-0.003856733295367672
13,25,2,0.002146986486451987
13,26,2,0.00796953520867524
13,27,2,0.05290558753570981
13,28,2,-0.010722595259724622
13,29,2,-0.058849008437311355
13,30,2,-0.055411891114410826
13,31,2,0.006917809545887331
13,32,2,0.001550433427237427
13,33,2,-0.0033975338324147386
13,34,2,0.03039453731265712
13,35,2,0.0068713923146190336
13,36,2,-0.052810050933568366
13,37,2,-3.384446786007591e-06
13,39,2,0.08613245662222373
13,42,2,0.02214770996273522
13,43,2,-0.009950779701984035
13,44,2,-0.006162930010886716
13,45,2,-0.03954281837545197
13,46,2,0.011647106020299789
13,47,2,-0.011609434405441444
13,48,2,-0.02659700738084029
13,49,2,0.0026151801068924293
13,50,2,0.003534665623073347
13,51,2,-0.005234789891823782
13,52,2,0.03886057743894621
13,53,2,0.021513712119722906
13,54,2,0.013947458643478374
13,55,2,0.03816565851763533
13,56,2,-0.008522771975422087
13,57,2,0.060337038526545025
13,58,2,-0.005453030817745567
13,59,2,-0.015444973936592447
14,0,2,0.004397517934718676
14,2,2,0.0034276229107420937
14,3,2,0.004645594720102256
14,4,2,0.006813360507505517
14,5,2,-0.0027511773255880336
14,6,2,0.003214739177389538
14,7,2,-0.0635874713670994
14,8,2,-0.026303251490770826
14,9,2,0.0063433199979288975
14,10,2,-0.008355414607880694
14,11,2,0.059921171976807026
14,12,2,-0.042198397681102756
14,13,2,0.009811295190277071
14,15,2,-0.0026339192851504976
14,17,2,0.003481939900783075
14,18,2,0.05093777287522168
14,20,2,0.031001375183076052
14,21,2,0.004050539045828719
14,22,2,-0.0005673580287687357
14,23,2,-0.052709036079001015
14,24,2,0.016769063132178474
14,25,2,0.004761210592519112
14,26,2,0.01344021414406038
14,27,2,0.0081648974198333
14,28,2,-0.0023421367714230386
14,29,2,-0.014869656400968916
14,30,2,-0.038937093109552526
14,31,2,0.005205074781385739
14,32,2,0.0052495214012755085
14,34,2,0.015196718627539714
14,35,2,-0.010483133907437001
14,36,2,0.008893558827498274
14,37,2,0.0008866876804430475
14,38,2,0.004224418369755023
14,41,2,-0.0065152467632251425
14,42,2,0.0025651090875684593
14,43,2,-0.016136721732093854
14,44,2,0.003860564273060463
14,45,2,-0.016929420514965907
14,46,2,-0.010048705284083798
14,48,2,-0.021655720528074355
14,49,2,-0.014335262733941482
14,50,2,-0.0014208167347695094
14,51,2,0.04713864807254061
14,52,2,0.0019334400313778459
14,53,2,-0.009037583685612359
14,54,2,-0.00713435236089117
14,55,2,-0.0038976413370043653
14,56,2,0.009447691792677512
14,57,2,0.007630915473306573
14,58,2,0.041766044688094056
14,59,2,0.0023752108697697692
15,0,2,0.07086151352361422
15,1,2,-0.010390636223729807
15,2,2,0.01737261209681617
15,3,2,0.0029450699860264756
15,4,2,0.0006031526528129547
15,5,2,0.05113948161395591
15,6,2,0.0024971505757703178
15,7,2,-0.06527183517123798
15,8,2,-0.0034327836611540642
15,9,2,-0.01877297941162069
15,10,2,-0.010663357113531445
15,11,2,-0.004351921067657744
15,12,2,0.0010859951350132941
15,13,2,0.017848197006799547
15,14,2,0.005469759104556535
15,16,2,-0.04483158733429173
15,17,2,-0.0016257722800072016
15,18,2,0.005683791323301352
15,19,2,-0.05545182884181698
15,20,2,0.002205365184182378
15,21,2,-0.007568113834577407
15,22,2,0.011656389264752756
15,23,2,-0.003411767254666648
15,24,2,0.006092003217188534
15,25,2,0.0013574175917094272
15,27,2,0.0045903883629550635
15,28,2,-0.010127875592824867
15,29,2,0.046863576561634354
15,30,2,-0.015781175269043154
15,31,2,-0.002111437480196403
15,32,2,-0.005650855583505046
15,33,2,0.0038310035552536607
15,34,2,0.0008341977245725669
15,35,2,0.005045759941277057
15,36,2,0.0018561453175322436
15,37,2,-0.0036577710989839675
15,38,2,0.04990845805517149
15,40,2,-0.007519895491782977
15,41,2,-0.004501909108576943
15,42,2,0.029739508724194195
15,43,2,0.06604558058349745
15,44,2,-0.009216426993206312
15,45,2,-0.004285331429521011
15,46,2,-0.0433670095957753
15,47,2,0.01977527881693646
15,48,2,0.030628690725631496
15,49,2,-0.0024763470516938678
15,50,2,-0.010789833485424827
15,51,2,-0.010534575166220738
15,52,2,0.0005436695747167369
15,53,2,0.004482181850807454
15,54,2,0.058141518416132784
15,55,2,-0.0358774969935676
15,56,2,0.007439024551885194
15,57,2,0.057398988139080155
15,58,2,0.046985365649490005
15,59,2,0.001477853707532351
16,0,2,0.000773523595913313
16,1,2,0.008061734746986376
16,2,2,-0.014529836144865034
16,3,2,-0.045359657756998094
16,4,2,0.0719236567778278
16,6,2,0.013642822069957698
16,7,2,-0.016659471558660544
16,8,2,-0.010208165620634584
16,9,2,0.0540974512904616
16,10,2,0.036340577279241275
16,11,2,0.03270197569184424
16,12,2,-0.013750980565681569
16,13,2,0.00437111068670578
16,14,2,9.283628459363297e-05
16,15,2,0.00749227340873336
16,17,2,0.0029390646261112804
16,19,2,-0.0055810239563396065
16,21,2,0.024058252887454553
16,22,2,0.013988679304689777
16,23,2,0.008501287296090792
16,24,2,0.0012731287419103837
16,25,2,0.01664099020919876
16,26,2,0.007886921547176205
16,28,2,0.062049121597721205
16,29,2,0.00596445391410641
16,30,2,0.017973581396500966
16,31,2,0.062379594246141104
16,32,2,-0.011895086725088157
16,33,2,0.005271425234378166
16,34,2,0.009839977199200397
16,35,2,-0.005548575936958401
16,36,2,0.000588013429977806
16,38,2,-0.0030559714745497673
16,39,2,-0.013135436320176531
16,40,2,-0.008161489761106443
16,41,2,-0.0013608911549021115
16,42,2,0.005542797250530355
16,43,2,-0.0004441308708600279
16,44,2,0.0026896697187081403
16,45,2,-0.00709266851277732
16,46,2,0.021192328692423826
16,47,2,0.020811380331397462
16,48,2,-0.04537992491981513
16,49,2,0.009453940856473272
16,50,2,0.003498024631892458
16,51,2,0.0042424638066479265
16,52,2,-0.0011194645157727998
16,53,2,-0.010943504393832836
16,54,2,-0.002109178382302188
16,55,2,0.004916713880875217
16,56,2,-0.0017678978933572402
16,57,2,0.009078002903943639
16,58,2,0.006928366563159821
16,59,2,-0.005524883539067468
17,0,2,-0.07490050855111978
17,1,2,-0.06740028133938607
17,2,2,0.06901945150188706
17,3,2,-0.047754912200783206
17,4,2,0.0025702411604074235
17,5,2,-0.010322374570251033
17,6,2,0.018620821001078033
17,8,2,-0.11917668007212402
17,9,2,0.046471562679515535
17,10,2,0.00037783521479875656
17,11,2,0.05658833538910112
17,12,2,0.019201525242486188
17,13,2,-0.012447157115232069
17,14,2,-0.007461685006794116
17,15,2,-0.007107645472069541
17,16,2,0.010776673609577517
17,18,2,-0.00788805038762704
17,19,2,0.036632534184046224
17,20,2,0.051013792318398726
17,21,2,0.014567024834005448
17,22,2,0.0063220605343211516
17,23,2,-0.014177580904420478
17,24,2,0.014494666009181438
17,25,2,0.0002951752647135296
17,26,2,0.011093037049579804
17,27,2,-0.029969059099732194
17,28,2,0.0008345359107495877
17,29,2,0.015145025395896638
17,30,2,-0.0051259238760351725
17,31,2,0.0639277480759053
17,32,2,0.0032929129977225086
17,33,2,-0.0664224729437267
17,34,2,0.028740849311034353
17,35,2,-0.018554616267017314
17,36,2,-0.002915587061790773
17,37,2,-0.021076273735436652
17,38,2,-0.01268884836557261
17,39,2,0.011664163546946004
17,41,2,-0.026658060652429198
17,42,2,0.03508550374145354
17,43,2,-0.005932723325231695
17,44,2,-0.0025408446675551917
17,45,2,-0.004511366798829774
17,46,2,-0.07163572552101458
17,47,2,0.0638224823741096
17,48,2,-0.007298732936311302
17,49,2,-0.004080720003773532
17,50,2,0.001017013531915489
17,51,2,-0.015202459378587364
17,52,2,-0.011365262035608469
17,53,2,-0.006328359118261656
17,54,2,-0.06765504910443781
17,55,2,-0.01253467130261214
17,56,2,0.010413070872378635
17,57,2,-0.008258409029850268
17,59,2,-0.013771596317372455
18,1,2,-0.0005193674677366151
18,2,2,0.08303751514368861
18,3,2,0.07391372454322342
18,4,2,-0.004560588509545912
18,5,2,-0.01550437939282651
18,6,2,0.014518166981192274
18,7,2,-0.09008949512485931
18,8,2,0.017444085642022635
18,9,2,-0.013120713307316961
18,10,2,0.004530254763088447
18,11,2,0.001465271223691114
18,12,2,0.016637828235349494
18,13,2,-0.002772831778811499
18,14,2,0.0002821477599174495
18,15,2,0.0865537415202102
18,16,2,0.019596519086324257
18,17,2,-0.011877557577619428
18,19,2,-0.1004227326932452
18,21,2,0.0014674774579325298
18,22,2,-0.006486922826226593
18,23,2,-0.056164687489470476
18,24,2,-0.07252535830675395
18,25,2,0.054166910932941126
18,27,2,0.0020567179360846547
18,28,2,0.0018002282025611292
18,29,2,-0.01863511183788661
18,30,2,-0.00035804791050614976
18,31,2,0.011795641836060774
18,32,2,0.0031372056829719252
18,33,2,0.003330486463437045
18,34,2,0.01500221792528959
18,35,2,-0.06731051628825095
18,36,2,-0.005214566861275658
18,37,2,-0.011824310318661713
18,38,2,-0.009794391181562803
18,39,2,0.013087484285539405
18,41,2,0.0028677121102551684
18,42,2,0.014628588813384755
18,43,2,-0.016864822090092543
18,44,2,-0.014321214089053382
18,45,2,-0.02871767695060345
18,46,2,-0.010488660644871053
18,48,2,-0.005540511145377689
18,49,2,-0.0525513104218604
18,50,2,-0.007013819641951871
18,52,2,0.010046747235077536
18,53,2,-0.0017019032800273484
18,54,2,-0.0022016506262305543
18,55,2,-0.05162583012388772
18,56,2,-0.014151943592807461
18,57,2,-0.00879000518045659
18,59,2,-0.02079946055407388
19,0,2,-0.07395775241895479
19,1,2,-0.018719692422983592
19,2,2,-0.0035770582113564897
19,3,2,0.0010358106112247354
19,5,2,0.005178346145515551
19,6,2,-0.006303825575872168
19,7,2,0.015822154159536837
19,8,2,-0.004525729719123801
19,9,2,0.006859908793847543
19,11,2,-0.0005397067259364654
19,12,2,-0.007138924360321226
