dynamics,label,L,center,seed,repeat,noise_std,n_samples,source_dim,target_dim,baseline,baseline_ei_tm,baseline_metadata
sine,sin(x),4.0,3.0,20971531,6,0.05,4096,1,1,identity,3.1492538876343428,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971548,7,0.05,4096,1,1,variance_matched,2.731392013309024,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971548,7,0.05,4096,1,1,identity,3.117273409754686,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971565,8,0.05,4096,1,1,variance_matched,2.7291665769481837,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971565,8,0.05,4096,1,1,identity,3.1096722234019514,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971582,9,0.05,4096,1,1,variance_matched,2.73151651827593,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971582,9,0.05,4096,1,1,identity,3.1545305652245155,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972429,0,0.05,4096,1,1,variance_matched,2.5116616906842295,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972429,0,0.05,4096,1,1,identity,3.169977231547696,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972446,1,0.05,4096,1,1,variance_matched,2.490846278090884,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972446,1,0.05,4096,1,1,identity,3.1187087679685606,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972463,2,0.05,4096,1,1,variance_matched,2.4957706781950644,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972463,2,0.05,4096,1,1,identity,3.132410243442497,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972480,3,0.05,4096,1,1,variance_matched,2.512733003558802,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972480,3,0.05,4096,1,1,identity,3.1674848642986566,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972497,4,0.05,4096,1,1,variance_matched,2.491790076347123,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972497,4,0.05,4096,1,1,identity,3.139357201491803,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972514,5,0.05,4096,1,1,variance_matched,2.5043991611781733,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972514,5,0.05,4096,1,1,identity,3.129603464656288,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972531,6,0.05,4096,1,1,variance_matched,2.513148708686183,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972531,6,0.05,4096,1,1,identity,3.1457233513257687,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972548,7,0.05,4096,1,1,variance_matched,2.5034719173624005,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972548,7,0.05,4096,1,1,identity,3.1313175472043726,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972565,8,0.05,4096,1,1,variance_matched,2.4940172004494268,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972565,8,0.05,4096,1,1,identity,3.12274405960659,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,4.0,20972582,9,0.05,4096,1,1,variance_matched,2.4916907049502353,"{""direction"": [1.0]}"
sine,sin(x),4.0,4.0,20972582,9,0.05,4096,1,1,identity,3.1620777807341742,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973429,0,0.05,4096,1,1,variance_matched,2.2766079916073543,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973429,0,0.05,4096,1,1,identity,3.1530681469033697,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973446,1,0.05,4096,1,1,variance_matched,2.266850619885573,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973446,1,0.05,4096,1,1,identity,3.143175105078303,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973463,2,0.05,4096,1,1,variance_matched,2.253991057035865,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973463,2,0.05,4096,1,1,identity,3.1082132000474534,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973480,3,0.05,4096,1,1,variance_matched,2.268871426278425,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973480,3,0.05,4096,1,1,identity,3.1425247719537452,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973497,4,0.05,4096,1,1,variance_matched,2.280671036129432,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973497,4,0.05,4096,1,1,identity,3.1836928946016827,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973514,5,0.05,4096,1,1,variance_matched,2.2847291552584585,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973514,5,0.05,4096,1,1,identity,3.118570798832962,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973531,6,0.05,4096,1,1,variance_matched,2.277638317362144,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973531,6,0.05,4096,1,1,identity,3.184315183297832,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973548,7,0.05,4096,1,1,variance_matched,2.260137190561803,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973548,7,0.05,4096,1,1,identity,3.1389992154337487,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973565,8,0.05,4096,1,1,variance_matched,2.2582916001446587,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973565,8,0.05,4096,1,1,identity,3.1404482288022177,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,5.0,20973582,9,0.05,4096,1,1,variance_matched,2.252611746432904,"{""direction"": [1.0]}"
sine,sin(x),4.0,5.0,20973582,9,0.05,4096,1,1,identity,3.136612629307156,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974429,0,0.05,4096,1,1,variance_matched,2.706560746590325,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974429,0,0.05,4096,1,1,identity,3.1233184406013725,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974446,1,0.05,4096,1,1,variance_matched,2.685335260072264,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974446,1,0.05,4096,1,1,identity,3.1479578001111665,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974463,2,0.05,4096,1,1,variance_matched,2.709948698452169,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974463,2,0.05,4096,1,1,identity,3.1431526448338962,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974480,3,0.05,4096,1,1,variance_matched,2.712176534669285,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974480,3,0.05,4096,1,1,identity,3.123943664750449,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974497,4,0.05,4096,1,1,variance_matched,2.705669114088745,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974497,4,0.05,4096,1,1,identity,3.1461061082235533,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974514,5,0.05,4096,1,1,variance_matched,2.725072951432747,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974514,5,0.05,4096,1,1,identity,3.139771211451471,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974531,6,0.05,4096,1,1,variance_matched,2.6962064370577696,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974531,6,0.05,4096,1,1,identity,3.1324583505245203,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974548,7,0.05,4096,1,1,variance_matched,2.710738978179569,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974548,7,0.05,4096,1,1,identity,3.167072628137918,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974565,8,0.05,4096,1,1,variance_matched,2.6890844348691294,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974565,8,0.05,4096,1,1,identity,3.1270239112153337,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,6.0,20974582,9,0.05,4096,1,1,variance_matched,2.710073316817643,"{""direction"": [1.0]}"
sine,sin(x),4.0,6.0,20974582,9,0.05,4096,1,1,identity,3.156331608908876,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975429,0,0.05,4096,1,1,variance_matched,2.568407401328213,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975429,0,0.05,4096,1,1,identity,3.1463104580446184,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975446,1,0.05,4096,1,1,variance_matched,2.560065774525171,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975446,1,0.05,4096,1,1,identity,3.148055922446713,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975463,2,0.05,4096,1,1,variance_matched,2.5656412700297673,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975463,2,0.05,4096,1,1,identity,3.139992480497698,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975480,3,0.05,4096,1,1,variance_matched,2.5601688591480887,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975480,3,0.05,4096,1,1,identity,3.128359275579519,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975497,4,0.05,4096,1,1,variance_matched,2.5609054819730934,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975497,4,0.05,4096,1,1,identity,3.1418615364561826,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975514,5,0.05,4096,1,1,variance_matched,2.5524772976236965,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975514,5,0.05,4096,1,1,identity,3.132131074036484,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975531,6,0.05,4096,1,1,variance_matched,2.546770158805611,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975531,6,0.05,4096,1,1,identity,3.132092318746298,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975548,7,0.05,4096,1,1,variance_matched,2.556313757587616,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975548,7,0.05,4096,1,1,identity,3.134172044115934,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975565,8,0.05,4096,1,1,variance_matched,2.566404273698528,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975565,8,0.05,4096,1,1,identity,3.144437651748013,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,7.0,20975582,9,0.05,4096,1,1,variance_matched,2.584198048698377,"{""direction"": [1.0]}"
sine,sin(x),4.0,7.0,20975582,9,0.05,4096,1,1,identity,3.16555223180361,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976429,0,0.05,4096,1,1,variance_matched,2.2073042791583575,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976429,0,0.05,4096,1,1,identity,3.1331456669348263,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976446,1,0.05,4096,1,1,variance_matched,2.202161474750781,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976446,1,0.05,4096,1,1,identity,3.144658815059978,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976463,2,0.05,4096,1,1,variance_matched,2.2186861682181576,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976463,2,0.05,4096,1,1,identity,3.10406213563597,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976480,3,0.05,4096,1,1,variance_matched,2.2115704920165236,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976480,3,0.05,4096,1,1,identity,3.1418040674771386,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976497,4,0.05,4096,1,1,variance_matched,2.2243490958533343,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976497,4,0.05,4096,1,1,identity,3.1556857613627227,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976514,5,0.05,4096,1,1,variance_matched,2.233903650245211,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976514,5,0.05,4096,1,1,identity,3.169514639808439,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976531,6,0.05,4096,1,1,variance_matched,2.2050048550689576,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976531,6,0.05,4096,1,1,identity,3.1391200197777924,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976548,7,0.05,4096,1,1,variance_matched,2.2337974073324243,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976548,7,0.05,4096,1,1,identity,3.1513121524698686,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976565,8,0.05,4096,1,1,variance_matched,2.2005062419760137,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976565,8,0.05,4096,1,1,identity,3.17200668880052,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,8.0,20976582,9,0.05,4096,1,1,variance_matched,2.213676168464314,"{""direction"": [1.0]}"
sine,sin(x),4.0,8.0,20976582,9,0.05,4096,1,1,identity,3.154195933623619,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060429,0,0.05,4096,1,1,variance_matched,9.546271580739246e-05,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060429,0,0.05,4096,1,1,identity,3.126956245406035,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060446,1,0.05,4096,1,1,variance_matched,-0.00031258185503988263,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060446,1,0.05,4096,1,1,identity,3.1603390113636878,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060463,2,0.05,4096,1,1,variance_matched,0.00020644496465703314,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060463,2,0.05,4096,1,1,identity,3.130569634692449,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060480,3,0.05,4096,1,1,variance_matched,-5.042528076119586e-05,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060480,3,0.05,4096,1,1,identity,3.136338924193722,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060497,4,0.05,4096,1,1,variance_matched,0.00019163964104968644,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060497,4,0.05,4096,1,1,identity,3.144601313374371,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060514,5,0.05,4096,1,1,variance_matched,-0.00017651112793648174,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060514,5,0.05,4096,1,1,identity,3.141850758752672,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060531,6,0.05,4096,1,1,variance_matched,0.0004418708995821973,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060531,6,0.05,4096,1,1,identity,3.15896565597533,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060548,7,0.05,4096,1,1,variance_matched,-0.00020856641611649405,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060548,7,0.05,4096,1,1,identity,3.1283093188018647,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060565,8,0.05,4096,1,1,variance_matched,-3.317454773194483e-05,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060565,8,0.05,4096,1,1,identity,3.138185627425809,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-8.0,21060582,9,0.05,4096,1,1,variance_matched,-0.00020757688764910472,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-8.0,21060582,9,0.05,4096,1,1,identity,3.1197637076786675,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061429,0,0.05,4096,1,1,variance_matched,0.0008525021558732973,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061429,0,0.05,4096,1,1,identity,3.145280447547968,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061446,1,0.05,4096,1,1,variance_matched,0.0008733130545550713,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061446,1,0.05,4096,1,1,identity,3.1390542286324417,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061463,2,0.05,4096,1,1,variance_matched,0.0005345831652959024,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061463,2,0.05,4096,1,1,identity,3.1431715751901956,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061480,3,0.05,4096,1,1,variance_matched,-0.00012795919201988136,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061480,3,0.05,4096,1,1,identity,3.1398732490923478,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061497,4,0.05,4096,1,1,variance_matched,0.001728511836737795,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061497,4,0.05,4096,1,1,identity,3.13962173870162,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061514,5,0.05,4096,1,1,variance_matched,0.0016174211885591878,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061514,5,0.05,4096,1,1,identity,3.1471481098409964,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061531,6,0.05,4096,1,1,variance_matched,0.00014838318215886398,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061531,6,0.05,4096,1,1,identity,3.1748431700277333,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061548,7,0.05,4096,1,1,variance_matched,0.0023453442618824455,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061548,7,0.05,4096,1,1,identity,3.1430464891795467,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061565,8,0.05,4096,1,1,variance_matched,0.000601570273678455,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061565,8,0.05,4096,1,1,identity,3.1543529389487888,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-7.0,21061582,9,0.05,4096,1,1,variance_matched,-4.240035507199953e-05,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-7.0,21061582,9,0.05,4096,1,1,identity,3.1240012613784858,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062429,0,0.05,4096,1,1,variance_matched,0.0019524779082719828,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062429,0,0.05,4096,1,1,identity,3.132402536382558,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062446,1,0.05,4096,1,1,variance_matched,0.004513627218552002,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062446,1,0.05,4096,1,1,identity,3.112728032287704,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062463,2,0.05,4096,1,1,variance_matched,0.006537566263680595,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062463,2,0.05,4096,1,1,identity,3.1380202852337624,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062480,3,0.05,4096,1,1,variance_matched,0.0030503359968649378,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062480,3,0.05,4096,1,1,identity,3.1332153492659245,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062497,4,0.05,4096,1,1,variance_matched,0.004373204498715435,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062497,4,0.05,4096,1,1,identity,3.1570494707673697,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062514,5,0.05,4096,1,1,variance_matched,0.005401823512840405,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062514,5,0.05,4096,1,1,identity,3.1486203008955425,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062531,6,0.05,4096,1,1,variance_matched,0.007073113963770284,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062531,6,0.05,4096,1,1,identity,3.1415184445278834,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062548,7,0.05,4096,1,1,variance_matched,0.0027643106099147015,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062548,7,0.05,4096,1,1,identity,3.1354100689504496,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062565,8,0.05,4096,1,1,variance_matched,0.004998217320348807,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062565,8,0.05,4096,1,1,identity,3.1558196784906962,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-6.0,21062582,9,0.05,4096,1,1,variance_matched,0.0035177444808079006,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-6.0,21062582,9,0.05,4096,1,1,identity,3.1320588079718297,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063429,0,0.05,4096,1,1,variance_matched,0.030628555217784167,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063429,0,0.05,4096,1,1,identity,3.1479052016751656,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063446,1,0.05,4096,1,1,variance_matched,0.02925102354172279,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063446,1,0.05,4096,1,1,identity,3.128773726672806,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063463,2,0.05,4096,1,1,variance_matched,0.034302237770438594,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063463,2,0.05,4096,1,1,identity,3.149075327769634,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063480,3,0.05,4096,1,1,variance_matched,0.0328389156424687,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063480,3,0.05,4096,1,1,identity,3.155783473121237,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063497,4,0.05,4096,1,1,variance_matched,0.03224854494206346,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063497,4,0.05,4096,1,1,identity,3.1349278617418315,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063514,5,0.05,4096,1,1,variance_matched,0.034241693913152786,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063514,5,0.05,4096,1,1,identity,3.130608642422091,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063531,6,0.05,4096,1,1,variance_matched,0.032311053061730766,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063531,6,0.05,4096,1,1,identity,3.148956333603198,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063548,7,0.05,4096,1,1,variance_matched,0.029059619191914594,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063548,7,0.05,4096,1,1,identity,3.1430210684003708,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063565,8,0.05,4096,1,1,variance_matched,0.035327459927597844,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063565,8,0.05,4096,1,1,identity,3.116691785801245,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-5.0,21063582,9,0.05,4096,1,1,variance_matched,0.02857590361161265,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-5.0,21063582,9,0.05,4096,1,1,identity,3.1249918804478174,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064429,0,0.05,4096,1,1,variance_matched,0.18540930357166413,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064429,0,0.05,4096,1,1,identity,3.130388720681113,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064446,1,0.05,4096,1,1,variance_matched,0.1954696573950681,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064446,1,0.05,4096,1,1,identity,3.136632390524116,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064463,2,0.05,4096,1,1,variance_matched,0.19318043800563128,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064463,2,0.05,4096,1,1,identity,3.14639789961854,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064480,3,0.05,4096,1,1,variance_matched,0.20059553882273812,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064480,3,0.05,4096,1,1,identity,3.1625426604042772,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064497,4,0.05,4096,1,1,variance_matched,0.19068507468211704,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064497,4,0.05,4096,1,1,identity,3.1326709993193127,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064514,5,0.05,4096,1,1,variance_matched,0.21225863524690472,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064514,5,0.05,4096,1,1,identity,3.1394478145021147,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064531,6,0.05,4096,1,1,variance_matched,0.18881705248224545,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064531,6,0.05,4096,1,1,identity,3.1352160221712175,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064548,7,0.05,4096,1,1,variance_matched,0.18126853584152483,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064548,7,0.05,4096,1,1,identity,3.1590867770772073,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064565,8,0.05,4096,1,1,variance_matched,0.18353506396976216,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064565,8,0.05,4096,1,1,identity,3.117832759661849,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-4.0,21064582,9,0.05,4096,1,1,variance_matched,0.18789095874971326,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-4.0,21064582,9,0.05,4096,1,1,identity,3.1019402989490166,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065429,0,0.05,4096,1,1,variance_matched,0.7595874767942205,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065429,0,0.05,4096,1,1,identity,3.15696047419073,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065446,1,0.05,4096,1,1,variance_matched,0.7567101628927861,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065446,1,0.05,4096,1,1,identity,3.1486465291847616,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065463,2,0.05,4096,1,1,variance_matched,0.7217449506043071,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065463,2,0.05,4096,1,1,identity,3.128007421245454,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065480,3,0.05,4096,1,1,variance_matched,0.7510895542039222,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065480,3,0.05,4096,1,1,identity,3.14032483480756,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065497,4,0.05,4096,1,1,variance_matched,0.7525383504121359,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065497,4,0.05,4096,1,1,identity,3.151137816416354,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065514,5,0.05,4096,1,1,variance_matched,0.7532426215801051,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065514,5,0.05,4096,1,1,identity,3.122138556158214,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065531,6,0.05,4096,1,1,variance_matched,0.734583687989446,"{""direction"": [1.0]}"
