dynamics,label,L,seed,repeat,noise_mode,noise_std,n_samples,sample_count_mode,reference_l,source_dim,target_dim,baseline,baseline_ei_tm,baseline_metadata
exponential,exp(x),1.0,20561497,4,fixed,0.05,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}"
exponential,exp(x),1.0,20561514,5,fixed,0.05,1024,fixed_density,4.0,1,1,null,-0.0013005183638367139,{}
exponential,exp(x),1.0,20561514,5,fixed,0.05,1024,fixed_density,4.0,1,1,identity,1.7744940446432866,"{""projection"": [[1.0]]}"
exponential,exp(x),1.0,20561514,5,fixed,0.05,1024,fixed_density,4.0,1,1,gain_matched,1.7931479894246025,"{""gain_matrix"": [[1.032170498579112]]}"
exponential,exp(x),1.0,20561514,5,fixed,0.05,1024,fixed_density,4.0,1,1,variance_matched,1.7974160389416263,"{""direction"": [1.0]}"
exponential,exp(x),1.0,20561514,5,fixed,0.05,1024,fixed_density,4.0,1,1,shuffled_target,0.0004971958298723394,{}
exponential,exp(x),1.0,20561514,5,fixed,0.05,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}"
exponential,exp(x),1.0,20561531,6,fixed,0.05,1024,fixed_density,4.0,1,1,null,0.0030782812550349224,{}
exponential,exp(x),1.0,20561531,6,fixed,0.05,1024,fixed_density,4.0,1,1,identity,1.7636370854142354,"{""projection"": [[1.0]]}"
exponential,exp(x),1.0,20561531,6,fixed,0.05,1024,fixed_density,4.0,1,1,gain_matched,1.8205726886888085,"{""gain_matrix"": [[1.028352045398461]]}"
exponential,exp(x),1.0,20561531,6,fixed,0.05,1024,fixed_density,4.0,1,1,variance_matched,1.8088335373668925,"{""direction"": [1.0]}"
exponential,exp(x),1.0,20561531,6,fixed,0.05,1024,fixed_density,4.0,1,1,shuffled_target,0.0006282162298632152,{}
exponential,exp(x),1.0,20561531,6,fixed,0.05,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}"
exponential,exp(x),1.0,20561548,7,fixed,0.05,1024,fixed_density,4.0,1,1,null,0.001224025567200606,{}
exponential,exp(x),1.0,20561548,7,fixed,0.05,1024,fixed_density,4.0,1,1,identity,1.7727994958386688,"{""projection"": [[1.0]]}"
exponential,exp(x),1.0,20561548,7,fixed,0.05,1024,fixed_density,4.0,1,1,gain_matched,1.8065783954347494,"{""gain_matrix"": [[1.0260134832894097]]}"
exponential,exp(x),1.0,20561548,7,fixed,0.05,1024,fixed_density,4.0,1,1,variance_matched,1.8086200757856732,"{""direction"": [1.0]}"
exponential,exp(x),1.0,20561548,7,fixed,0.05,1024,fixed_density,4.0,1,1,shuffled_target,-0.0007956490551130415,{}
exponential,exp(x),1.0,20561548,7,fixed,0.05,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}"
exponential,exp(x),1.0,20561565,8,fixed,0.05,1024,fixed_density,4.0,1,1,null,-0.0008401914281066299,{}
exponential,exp(x),1.0,20561565,8,fixed,0.05,1024,fixed_density,4.0,1,1,identity,1.7646414902131533,"{""projection"": [[1.0]]}"
exponential,exp(x),1.0,20561565,8,fixed,0.05,1024,fixed_density,4.0,1,1,gain_matched,1.7828060645424735,"{""gain_matrix"": [[1.0239070545006062]]}"
exponential,exp(x),1.0,20561565,8,fixed,0.05,1024,fixed_density,4.0,1,1,variance_matched,1.7889409636145968,"{""direction"": [1.0]}"
exponential,exp(x),1.0,20561565,8,fixed,0.05,1024,fixed_density,4.0,1,1,shuffled_target,-0.0013266001848949755,{}
exponential,exp(x),1.0,20561565,8,fixed,0.05,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}"
exponential,exp(x),1.0,20561582,9,fixed,0.05,1024,fixed_density,4.0,1,1,null,-0.00078425785047309,{}
exponential,exp(x),1.0,20561582,9,fixed,0.05,1024,fixed_density,4.0,1,1,identity,1.7608598355206782,"{""projection"": [[1.0]]}"
exponential,exp(x),1.0,20561582,9,fixed,0.05,1024,fixed_density,4.0,1,1,gain_matched,1.7435142591941752,"{""gain_matrix"": [[1.02718261128682]]}"
exponential,exp(x),1.0,20561582,9,fixed,0.05,1024,fixed_density,4.0,1,1,variance_matched,1.8380236944013513,"{""direction"": [1.0]}"
exponential,exp(x),1.0,20561582,9,fixed,0.05,1024,fixed_density,4.0,1,1,shuffled_target,0.0017030448363411896,{}
exponential,exp(x),1.0,20561582,9,fixed,0.05,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562429,0,fixed,0.05,2048,fixed_density,4.0,1,1,null,-0.0005576124435797316,{}
exponential,exp(x),2.0,20562429,0,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.4276058189002208,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562429,0,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.5297600306004675,"{""gain_matrix"": [[1.1004165346018995]]}"
exponential,exp(x),2.0,20562429,0,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.5547711323407754,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562429,0,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,0.00029259380123833204,{}
exponential,exp(x),2.0,20562429,0,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562446,1,fixed,0.05,2048,fixed_density,4.0,1,1,null,-0.00020688694075738333,{}
exponential,exp(x),2.0,20562446,1,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.4402522069060453,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562446,1,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.5492295189320187,"{""gain_matrix"": [[1.1028002296746027]]}"
exponential,exp(x),2.0,20562446,1,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.576242500542521,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562446,1,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,9.565452757974511e-05,{}
exponential,exp(x),2.0,20562446,1,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562463,2,fixed,0.05,2048,fixed_density,4.0,1,1,null,0.00018237269847357573,{}
exponential,exp(x),2.0,20562463,2,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.426654505800207,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562463,2,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.4952466496924255,"{""gain_matrix"": [[1.090470711583302]]}"
exponential,exp(x),2.0,20562463,2,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.5578765030321513,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562463,2,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,0.00029459851633370645,{}
exponential,exp(x),2.0,20562463,2,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562480,3,fixed,0.05,2048,fixed_density,4.0,1,1,null,0.0012447215839051645,{}
exponential,exp(x),2.0,20562480,3,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.454007338600956,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562480,3,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.58701635301954,"{""gain_matrix"": [[1.1080355461809497]]}"
exponential,exp(x),2.0,20562480,3,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.6219513042382347,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562480,3,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,0.0016866748776803219,{}
exponential,exp(x),2.0,20562480,3,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562497,4,fixed,0.05,2048,fixed_density,4.0,1,1,null,0.0005827560920031137,{}
exponential,exp(x),2.0,20562497,4,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.449255064353073,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562497,4,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.5564587322355248,"{""gain_matrix"": [[1.1149944723440477]]}"
exponential,exp(x),2.0,20562497,4,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.596286607635362,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562497,4,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,-0.00014380496455869006,{}
exponential,exp(x),2.0,20562497,4,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562514,5,fixed,0.05,2048,fixed_density,4.0,1,1,null,-0.0005841619800084902,{}
exponential,exp(x),2.0,20562514,5,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.4654208359035983,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562514,5,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.56065683964248,"{""gain_matrix"": [[1.1056773792206023]]}"
exponential,exp(x),2.0,20562514,5,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.582269909936314,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562514,5,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,-0.0003701868316324391,{}
exponential,exp(x),2.0,20562514,5,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562531,6,fixed,0.05,2048,fixed_density,4.0,1,1,null,-0.00020388924407003,{}
exponential,exp(x),2.0,20562531,6,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.4562156133496886,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562531,6,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.566985935411418,"{""gain_matrix"": [[1.1042368415090407]]}"
exponential,exp(x),2.0,20562531,6,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.5690560094891866,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562531,6,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,-0.00010326506248507458,{}
exponential,exp(x),2.0,20562531,6,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562548,7,fixed,0.05,2048,fixed_density,4.0,1,1,null,-0.00030981568782327887,{}
exponential,exp(x),2.0,20562548,7,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.46873926827576,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562548,7,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.5608500868769806,"{""gain_matrix"": [[1.0985814446544147]]}"
exponential,exp(x),2.0,20562548,7,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.6063409819062677,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562548,7,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,-0.00015910452187298024,{}
exponential,exp(x),2.0,20562548,7,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562565,8,fixed,0.05,2048,fixed_density,4.0,1,1,null,0.0006301109675970373,{}
exponential,exp(x),2.0,20562565,8,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.4373616997093617,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562565,8,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.5254006566127734,"{""gain_matrix"": [[1.0956413317445224]]}"
exponential,exp(x),2.0,20562565,8,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.570705076134235,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562565,8,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,-4.7506812406081076e-05,{}
exponential,exp(x),2.0,20562565,8,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),2.0,20562582,9,fixed,0.05,2048,fixed_density,4.0,1,1,null,-0.00013429027607857723,{}
exponential,exp(x),2.0,20562582,9,fixed,0.05,2048,fixed_density,4.0,1,1,identity,2.4454674838034878,"{""projection"": [[1.0]]}"
exponential,exp(x),2.0,20562582,9,fixed,0.05,2048,fixed_density,4.0,1,1,gain_matched,2.5659977523043414,"{""gain_matrix"": [[1.1001198858344947]]}"
exponential,exp(x),2.0,20562582,9,fixed,0.05,2048,fixed_density,4.0,1,1,variance_matched,2.5887022880970822,"{""direction"": [1.0]}"
exponential,exp(x),2.0,20562582,9,fixed,0.05,2048,fixed_density,4.0,1,1,shuffled_target,-3.81041117964849e-05,{}
exponential,exp(x),2.0,20562582,9,fixed,0.05,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563429,0,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.00018769941404671634,{}
exponential,exp(x),4.0,20563429,0,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.1447380384087618,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563429,0,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.532007112670898,"{""gain_matrix"": [[1.45154406878873]]}"
exponential,exp(x),4.0,20563429,0,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.628271929173869,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563429,0,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-0.00020584732099406618,{}
exponential,exp(x),4.0,20563429,0,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563446,1,fixed,0.05,4096,fixed_density,4.0,1,1,null,2.454071424534568e-06,{}
exponential,exp(x),4.0,20563446,1,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.114038411770659,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563446,1,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.540133133369872,"{""gain_matrix"": [[1.4676293399923137]]}"
exponential,exp(x),4.0,20563446,1,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.6169821406211105,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563446,1,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-0.00023228326833847293,{}
exponential,exp(x),4.0,20563446,1,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563463,2,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.00035780848191128924,{}
exponential,exp(x),4.0,20563463,2,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.1448887202102176,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563463,2,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.525443185081153,"{""gain_matrix"": [[1.4544052003734602]]}"
exponential,exp(x),4.0,20563463,2,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.640633280842687,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563463,2,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-0.00024048049048068938,{}
exponential,exp(x),4.0,20563463,2,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563480,3,fixed,0.05,4096,fixed_density,4.0,1,1,null,0.0008384224715441926,{}
exponential,exp(x),4.0,20563480,3,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.134545046406835,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563480,3,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.499651623391276,"{""gain_matrix"": [[1.464505974343177]]}"
exponential,exp(x),4.0,20563480,3,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.6372732725128403,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563480,3,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,0.0006419660265010089,{}
exponential,exp(x),4.0,20563480,3,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563497,4,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.00021110322839537816,{}
exponential,exp(x),4.0,20563497,4,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.163270356069713,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563497,4,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.5286528009006286,"{""gain_matrix"": [[1.4694395293769276]]}"
exponential,exp(x),4.0,20563497,4,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.649846869213828,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563497,4,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,0.000185889746381503,{}
exponential,exp(x),4.0,20563497,4,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563514,5,fixed,0.05,4096,fixed_density,4.0,1,1,null,-7.37518763884483e-05,{}
exponential,exp(x),4.0,20563514,5,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.131878459424418,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563514,5,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.505815561542981,"{""gain_matrix"": [[1.444574949805195]]}"
exponential,exp(x),4.0,20563514,5,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.6305322899523382,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563514,5,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-0.00021838104123886532,{}
exponential,exp(x),4.0,20563514,5,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563531,6,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.00030049639588875177,{}
exponential,exp(x),4.0,20563531,6,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.152485056716044,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563531,6,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.5206893881833543,"{""gain_matrix"": [[1.4653282012824191]]}"
exponential,exp(x),4.0,20563531,6,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.637244303919304,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563531,6,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,0.0006566009610380543,{}
exponential,exp(x),4.0,20563531,6,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563548,7,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.00031536919444717946,{}
exponential,exp(x),4.0,20563548,7,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.1525764086208032,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563548,7,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.5127279984537814,"{""gain_matrix"": [[1.4565697416465462]]}"
exponential,exp(x),4.0,20563548,7,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.6356456821396765,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563548,7,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-0.00015998974824642687,{}
exponential,exp(x),4.0,20563548,7,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563565,8,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.00030682187596118784,{}
exponential,exp(x),4.0,20563565,8,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.153218945963201,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563565,8,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.533345342398486,"{""gain_matrix"": [[1.4608386380201508]]}"
exponential,exp(x),4.0,20563565,8,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.6607918367202075,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563565,8,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,0.0005764562772060293,{}
exponential,exp(x),4.0,20563565,8,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),4.0,20563582,9,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.0003587992436766128,{}
exponential,exp(x),4.0,20563582,9,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.1302093208454846,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,20563582,9,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.523853763337271,"{""gain_matrix"": [[1.4656066589413235]]}"
exponential,exp(x),4.0,20563582,9,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.625741279975058,"{""direction"": [1.0]}"
exponential,exp(x),4.0,20563582,9,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-7.32226933208401e-05,{}
exponential,exp(x),4.0,20563582,9,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
exponential,exp(x),8.0,20564429,0,fixed,0.05,8192,fixed_density,4.0,1,1,null,-5.7036849954627975e-05,{}
exponential,exp(x),8.0,20564429,0,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8402509658859625,"{""projection"": [[1.0]]}"
exponential,exp(x),8.0,20564429,0,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,5.180720791666399,"{""gain_matrix"": [[3.831216545564356]]}"
exponential,exp(x),8.0,20564429,0,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,5.454914023501564,"{""direction"": [1.0]}"
exponential,exp(x),8.0,20564429,0,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-0.00012373694324809882,{}
exponential,exp(x),8.0,20564429,0,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
exponential,exp(x),8.0,20564446,1,fixed,0.05,8192,fixed_density,4.0,1,1,null,-0.00013735224804696316,{}
exponential,exp(x),8.0,20564446,1,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8372486937941304,"{""projection"": [[1.0]]}"
exponential,exp(x),8.0,20564446,1,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,5.184251011183612,"{""gain_matrix"": [[3.819186414328514]]}"
exponential,exp(x),8.0,20564446,1,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,5.465275733240084,"{""direction"": [1.0]}"
exponential,exp(x),8.0,20564446,1,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-0.00014751661139893808,{}
exponential,exp(x),8.0,20564446,1,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
exponential,exp(x),8.0,20564463,2,fixed,0.05,8192,fixed_density,4.0,1,1,null,-9.729512529856014e-05,{}
exponential,exp(x),8.0,20564463,2,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8309868444742676,"{""projection"": [[1.0]]}"
exponential,exp(x),8.0,20564463,2,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,5.179867763088063,"{""gain_matrix"": [[3.835894403125332]]}"
exponential,exp(x),8.0,20564463,2,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,5.454998082425465,"{""direction"": [1.0]}"
exponential,exp(x),8.0,20564463,2,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-6.178369497397771e-05,{}
exponential,exp(x),8.0,20564463,2,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
exponential,exp(x),8.0,20564480,3,fixed,0.05,8192,fixed_density,4.0,1,1,null,7.203569540895779e-05,{}
exponential,exp(x),8.0,20564480,3,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8343260485830553,"{""projection"": [[1.0]]}"
exponential,exp(x),8.0,20564480,3,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,5.195056723595195,"{""gain_matrix"": [[3.8354713294953444]]}"
exponential,exp(x),8.0,20564480,3,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,5.462725801679749,"{""direction"": [1.0]}"
exponential,exp(x),8.0,20564480,3,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-6.280292196685701e-05,{}
exponential,exp(x),8.0,20564480,3,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
exponential,exp(x),8.0,20564497,4,fixed,0.05,8192,fixed_density,4.0,1,1,null,-0.00011866846737934033,{}
exponential,exp(x),8.0,20564497,4,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.839983263255138,"{""projection"": [[1.0]]}"
exponential,exp(x),8.0,20564497,4,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,5.181642258337572,"{""gain_matrix"": [[3.8021504102930694]]}"
exponential,exp(x),8.0,20564497,4,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,5.455549016329101,"{""direction"": [1.0]}"
exponential,exp(x),8.0,20564497,4,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,3.460336758555159e-05,{}
exponential,exp(x),8.0,20564497,4,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
exponential,exp(x),8.0,20564514,5,fixed,0.05,8192,fixed_density,4.0,1,1,null,-0.00014542391517122127,{}
exponential,exp(x),8.0,20564514,5,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.820817559198507,"{""projection"": [[1.0]]}"
exponential,exp(x),8.0,20564514,5,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,5.189904950505563,"{""gain_matrix"": [[3.8590112352905943]]}"
exponential,exp(x),8.0,20564514,5,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,5.449605626802855,"{""direction"": [1.0]}"
exponential,exp(x),8.0,20564514,5,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,0.00025411541907023095,{}
exponential,exp(x),8.0,20564514,5,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
exponential,exp(x),8.0,20564531,6,fixed,0.05,8192,fixed_density,4.0,1,1,null,-9.29892981315272e-05,{}
exponential,exp(x),8.0,20564531,6,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.837929979496275,"{""projection"": [[1.0]]}"
exponential,exp(x),8.0,20564531,6,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,5.1679089385794,"{""gain_matrix"": [[3.7812119114719818]]}"
exponential,exp(x),8.0,20564531,6,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,5.469068267715155,"{""direction"": [1.0]}"
exponential,exp(x),8.0,20564531,6,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-1.5865050215143565e-05,{}
exponential,exp(x),8.0,20564531,6,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
exponential,exp(x),8.0,20564548,7,fixed,0.05,8192,fixed_density,4.0,1,1,null,-0.00015568084544767828,{}
exponential,exp(x),8.0,20564548,7,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8299660195259877,"{""projection"": [[1.0]]}"
